Basho,Araiso,Asahiyama[1],Azumazeki,Fujishima[1],Furiwake,Futagoyama[1],Hanakago[1],Hanakago[2],Hanakago[3],Hanaregoma[1],Hatachiyama,Isegahama[2],Izutsu[2],Izutsu[3],Kabutoyama,Kagamiyama,Kasugayama[1],Kasugayama[2],Kasugayama[3],Kiriyama[2],Kise[1],Kumagatani[1],Kumagatani[2],Magaki[2],Magaki[3],Michinoku[1],Mihogaseki[1],Mihogaseki[2],Minatogawa[1],Minatogawa[2],Minezaki,Miyagino[1],Nakagawa[3],Nakagawa[4],Nakamura[1],Nakamura[2],Nishikijima,Nishonoseki[2],Oguruma,Oitekaze[3],Onaruto[1],Onaruto[2],Onogawa[3],Oshima[1],Oshiogawa[2],Oyama,Sadogatake[1],Sanoyama[1],Sanoyama[2],Shikihide[2],Tagonoura[2],Takanohana,Takashima[1],Takashima[2],Takekuma[2],Takekuma[3],Tamanoi[1],Tanigawa[1],Tanigawa[2],Tatekawa,Tatsutagawa,Tatsutayama[2],Tomozuna,Urakaze,Wakafuji,Wakamatsu,Yamawake
1990.09,,-,-,-,,,,,,-,,-,,-,,-,,Isegahama[3]-12-1-Sekiwake Mutsuarashi-HM-1-Ajigawa-Kasugayama[2],,,-,,-,,-,,,-,,,-,,,,,-,,,-,,,-,,-,-,,,,,,,-,,,,,,,,,-,,,,,-,
1990.11,,-,-,-,,,,,,-,,-,,-,,-,,,,,-,,-,,-,,,-,,,-,,,,,-,,,-,,,-,,-,-,,,,,,,-,,,,,,,,,-,,,,,-,
1991.01,,-,-,-,,,,,,-,,-,,-,,-,,,,,-,,-,,-,,,-,,,-,,,,,-,,,-,,,-,,-,-,,,,,,,-,,,,,,,,,-,,,,,-,
1991.03,,-,-,-,,,,,,-,,-,,-,,-,,,,,-,,-,,-,,,-,,,-,,,,,-,,,-,,,-,,-,-,,,,,,,-,,,,,,,,,-,,,,,-,
1991.05,,-,-,-,,,,,,-,,-,,-,,-,,,,,-,,-,,-,,,-,,,-,,,,,-,,,-,,,-,,-,-,,,,,,,-,,,,,,,,,-,,,,,-,
1991.07,,-,-,-,,,,,,-,,-,,-,,-,,,,,-,,-,,-,,,-,,,-,,,,,-,,,-,,,-,,-,-,,,,,,,-,,,,,,,,,-,,,,,-,
1991.09,,-,-,-,,,,,,-,,-,,-,,-,,,,,-,,-,,-,,,-,,,-,,,,,-,,,-,,,-,,-,-,,,,,,,-,,,,,,,,,-,,,,,-,
1991.11,,-,-,-,,,,,,-,,-,,-,,-,,,,,-,,-,,-,,,-,,,-,,,,,-,,,-,,,-,,-,-,,,,,,,-,,,,,,,,,-,,,,,-,
1992.01,,-,-,-,,,,,,-,,-,,-,,-,,,,,-,,-,,-,,,-,,,-,,,,,-,,,-,,,-,,-,-,,,,,,,-,,,,,,,,,-,,,,,-,
1992.03,,-,-,-,,,,,,-,,-,,-,,-,,,,,-,,-,,-,,,-,,,-,,,,,-,,,-,,,-,,-,-,,,,,,,-,,,,,,,,,-,,,,,-,
1992.05,,-,-,-,,,,,,-,,-,,-,,-,,,,,-,,-,,-,,,-,,,-,,,,,-,,,-,,,-,,-,-,,,,,,,-,,,,,,,,,-,,,,,-,
1992.07,,-,-,-,,,,,Takanohana-19-4-Yokozuna Wakanohana I--14-Futagoyama,-,,-,,-,,-,,,,,-,,-,,-,,,-,,,-,,,,,-,,,-,,,-,,-,-,,,,,,,-,,,,,,,,,-,,,,,-,
1992.09,,-,-,-,,,,,Takanohana-18-4-Yokozuna Wakanohana I--14-Futagoyama,-,,-,,-,,-,,,,,-,,-,,-,,,-,,,-,,,,,-,,,-,,,-,,-,-,,,,,,,Fujishima[1]-39-6-Ozeki Takanohana--12-,,,,,,,,,-,,,,,-,
1992.11,,-,-,Takanohana-15-4-Yokozuna Wakanohana I-BO-14-Futagoyama-Sekiwake Daijuyama-Hanakago[3]-,,,,,Takanohana-15-4-Yokozuna Wakanohana I-BO-14-Futagoyama-Sekiwake Daijuyama-Hanakago[3]-,-,,-,,-,,-,,,,,-,,-,,-,,,-,,,-,,,,,-,,,-,,,-,,-,-,,,,,,,Fujishima[1]-39-6-Ozeki Takanohana--12-,,,,,,,,,-,,,,,-,
1993.01,,-,-,Takanohana-14-4-Yokozuna Wakanohana I--14-Futagoyama,,,,,-,-,,-,,-,,-,,,,,-,,-,,-,,,-,,,-,,,,,-,,,-,,,-,,-,-,,,,,,,Fujishima[1]-37-6-Ozeki Takanohana-HS-12--Takanohana-Futagoyama,,,,,,,,,-,,,,,-,
1993.03,Takanohana-58-10-Ozeki Takanohana-HTHM-14-Futagoyama-Fujishima[1],-,-,Takanohana-58-10-Ozeki Takanohana-HTHM-14-Futagoyama-Fujishima[1],,,,,-,-,,-,,-,,-,,,,,-,,-,,-,,,-,,,-,,,,,-,,,-,,,-,,-,-,,,,,,,-,,,,,,,,,-,,,,,-,
1993.05,Takanohana-56-10-Ozeki Takanohana--14-Futagoyama,-,-,,,,,,-,-,,-,,-,,-,,,,,-,,-,,-,,,-,,,-,,,,,-,,,-,,,-,,-,-,,,,,,,-,,,,,,,,,-,,,,,-,
1993.07,Takanohana-54-10-Ozeki Takanohana-BO-14-Futagoyama-Komusubi Futagodake-Araiso-,-,-,,,,,,-,-,,-,,-,,-,,,,,-,,-,,-,,,-,,,-,,,,,-,,,-,,,-,,-,-,,,,,,,Araiso-2-0-Komusubi Futagodake-HB-2--Takanohana-Futagoyama,,Kumagatani[2]-6-0-Maegashira #8 Yoshinomine--41-,,,,,,,-,,,,,-,
1993.09,-,-,-,,,,,,-,-,,-,,-,,-,,,,,-,,-,,-,,,-,,,-,,,,,-,,,-,,,-,,-,-,,,,,,,Araiso-2-0-Komusubi Futagodake--2-,,Kumagatani[2]-6-0-Maegashira #8 Yoshinomine--41-,,,,,,,-,,,,,-,
1993.11,-,-,-,,,,,,-,-,,-,,-,,-,,,,,-,,Takashima[2]-3-0-Sekiwake Koboyama-HB-86--Kumagatani[2]-,,-,,,-,,,-,,,,,-,,,-,,,-,,-,-,,,,,,,Araiso-3-0-Komusubi Futagodake--2-,,Kumagatani[2]-5-0-Maegashira #8 Yoshinomine-BO-41--Sekiwake Koboyama-Takashima[2]-,,,,,,,-,,,,,-,
1994.01,-,-,-,,,,,,-,-,,-,,-,,-,,,,,-,,Takashima[2]-3-0-Sekiwake Koboyama--86-,,-,,,-,,,-,,,,,-,,,-,,,-,,-,-,,,,,,,-,,-,,,,,,,-,,,,,-,
1994.03,-,-,-,,,,,,-,-,Mihogaseki[2]-27-2-Ozeki Masuiyama II--47-,-,,-,,-,,,,,-,,Takashima[2]-4-0-Sekiwake Koboyama--86-,,-,,,-,,,-,,,,,-,,,-,,,-,,-,-,,,,,,,-,,,,,,,,,-,,,,,-,
1994.05,-,-,-,,,,,,-,-,Mihogaseki[2]-26-2-Ozeki Masuiyama II--47-,-,,-,,-,,,,,-,,-,,-,,,-,,,-,,,,,-,,,-,,,-,,-,-,,,,,,,-,,,,,,,,,-,,,,,-,
1994.07,-,-,-,,,,,,-,-,Mihogaseki[2]-21-2-Ozeki Masuiyama II-BO-47--Ozeki Hokutenyu-Hatachiyama-,-,,-,,-,,,,,-,,-,,-,,,Hatachiyama-5-0-Ozeki Hokutenyu-HB-19--Mihogaseki[2]-,,,-,,,,,-,,,-,,,-,,-,-,,,,,,,-,,,,,,,,,-,,,,,-,
1994.09,-,-,-,,,,,,-,-,-,-,,-,,-,,,,Isegahama[2]-6-0-Ozeki Kiyokuni--24-,-,,-,,-,,,Hatachiyama-5-0-Ozeki Hokutenyu--19-,,,-,,,,,-,,,-,,,-,,-,-,,,,,,,-,,,,,,,,,-,,,,,-,
1994.11,-,-,-,,,,,,-,-,-,-,,-,,-,,,,Isegahama[2]-6-0-Ozeki Kiyokuni--24-,-,,-,,-,,,Hatachiyama-5-0-Ozeki Hokutenyu--19-,,,-,,,,,-,,,-,,,-,,-,Onomatsu-1-0-Sekiwake Masurao-HB-66--Oshiogawa[2]-,,,,,,,-,,,,,,,,,-,,,,,-,
1995.01,-,-,-,,,,,,-,-,-,Kiriyama[2]-3-0-Komusubi Kurosegawa-HBHM-36--Isegahama[2]--Onaruto[2],,-,,-,,,,Isegahama[2]-5-0-Ozeki Kiyokuni-BO-24--Komusubi Kurosegawa-Kiriyama[2]-,-,,-,,-,,,-,,,-,,,,,-,,,-,,,Kiriyama[2]-3-0-Komusubi Kurosegawa-HBHM-36--Isegahama[2]--Onaruto[2],,-,Onomatsu-1-0-Sekiwake Masurao--66-,,,,,,,-,,,,,,,,,-,,,,,-,
1995.03,-,-,-,,,,,,-,-,-,Kiriyama[2]-5-0-Komusubi Kurosegawa--36-,,-,,-,,,,-,-,,-,,-,,,-,,,-,,,,,-,,,-,,,Kiriyama[2]-5-0-Komusubi Kurosegawa--36-,,-,Onomatsu-4-0-Sekiwake Masurao--66-,,,,,,,-,,,,,,,,,-,,,,,-,
1995.05,-,-,-,,,,,,-,-,-,Kiriyama[2]-5-0-Komusubi Kurosegawa--36-,,-,,-,,,,-,-,,-,,-,,,-,,,-,,,,,-,,,-,,,Kiriyama[2]-5-0-Komusubi Kurosegawa--36-,,-,-,,,,,,,-,,,,,,,,,-,,,,,-,
1995.07,-,-,-,,,,,,-,-,-,-,,-,,-,,,,-,-,,-,,-,,,-,,,-,,,,,-,,,-,,,,,-,-,,,,,,,-,,,,,,,,,-,,,,,-,
1995.09,-,-,-,,,,,,-,-,-,-,,-,,-,,,,-,-,,-,,-,,,-,,,-,,,,,-,,,-,,,,,-,-,,,,,,,-,,,,,,,,,-,,,,,-,
1995.11,-,-,-,,,,,,-,-,-,-,,-,,-,,,,-,-,,-,,-,,,-,,,-,,,,,-,,,-,,,,,-,-,,,,,,,-,,,,,,,,,-,,,,,-,
1996.01,-,-,-,,,,,,-,-,-,-,,-,,-,,,,-,-,,-,,-,,,-,,,-,,,,,-,,,-,,,,,-,-,,,,,,,-,,,,,,,,,-,,,,,-,
1996.03,-,-,-,,,,,,-,-,-,-,,-,,-,,,,-,-,,Tatsunami-20-2-Sekiwake Annenyama--94-,,-,,,-,,,-,,,,,-,,,-,,,,,-,-,,,,,,,-,,,,,,,,,-,,,,,-,
1996.05,-,-,-,,,,,,-,-,-,-,,-,,-,,,,-,-,,Tatsunami-20-2-Sekiwake Annenyama--94-,,-,,,-,,,-,,,,,-,,,-,,,,,-,-,,,,,,,-,,,,,,,,,-,,,,,-,
1996.07,-,-,-,,,,,,-,-,-,-,,-,,-,,,,-,-,,Tatsunami-22-2-Sekiwake Annenyama-HM-94--Kumagatani[2],,-,,,-,,,-,,,,,-,,,-,,,,,-,-,,,,,,,-,,,,,,,,,-,,,,,-,
1996.09,-,-,-,,,,,,-,-,-,-,,-,,-,,,,-,-,,,,-,,,-,,,-,,,,,-,,,-,,,,,-,-,,,,,,,-,,,,,,,,,-,,,,,-,
1996.11,-,-,-,,,,,,-,-,-,-,,-,,-,,,,-,-,,,,-,,,-,,,-,,,,,-,,,-,,,,,-,-,,,,,,,-,,,,,,,,,-,,,,,-,
1997.01,-,-,-,,,,,,-,-,-,-,,-,,-,,,,-,-,,,,-,,,-,,,-,,,,,-,,,-,,,,,-,-,,,,,,,-,,,,,,,,,-,,,,,-,
1997.03,-,-,-,,,,,,-,-,-,-,,-,,-,,,,-,-,,,,-,,,-,,,-,,,,,-,,,-,,,,,-,-,,,,,,,-,,,,,,,,,-,,,,,-,
1997.05,-,-,-,,,,,,-,-,-,-,,-,,-,,,Isegahama[3]-27-0-Yokozuna Asahifuji--1-Ajigawa,-,-,,,,-,,,-,,,-,,,,,-,,,-,,,,,-,-,,,,,,,-,,,,,,,,,-,,,,,-,
1997.07,-,-,-,,,,,,-,-,-,-,,-,,-,,,Isegahama[3]-28-0-Yokozuna Asahifuji--1-Ajigawa,-,-,,,,-,,,-,,,-,,,,,-,,,-,,,,,-,-,,,,,,,-,,,,,,,,,-,,,,,-,
1997.09,-,-,-,,,,,,-,-,-,-,,-,,-,,,Isegahama[3]-26-0-Yokozuna Asahifuji-BO-1-Ajigawa-Maegashira #1 Kasugafuji-Kasugayama[3]-,-,-,,,,-,,,-,,,-,,,,,-,,,-,,,,,-,-,,,,,,,-,,,,,,,,,-,,,,,-,
1997.11,-,-,-,,,,,,-,-,-,-,,-,,-,,,-,-,-,,,,-,,,-,,,-,,,,,-,,,-,,,,,-,-,,,,,,,-,,,,,,,,,-,,,,,-,
1998.01,-,-,-,,,,,,-,-,-,-,,-,,-,,,-,-,-,,,,-,,,-,,,-,,,,,-,,,-,,,,,-,-,,,,,,,-,,,,,,,,,-,,,,,-,
1998.03,-,-,-,,,,,,-,-,-,-,,-,,-,,,-,-,-,,,,-,,,-,,,-,,,,,-,,,-,,,,,-,-,,,,,,,-,,,,,,,,,-,,,,,-,
1998.05,-,-,-,,,,,,-,-,-,-,,-,,-,,,-,-,-,,,,-,,,-,,,-,,,,,-,,,-,,,,,-,-,,,,,,,-,,,,,,,,,-,,,,,-,
1998.07,-,-,-,,,,,,-,-,-,-,,-,,-,,,-,-,-,,,,-,,,-,,,-,,,,,-,,,-,,,,,-,-,,,,,,,-,,,,,,,,,-,,,,,-,
1998.09,-,-,-,,,,,,-,-,-,-,,-,,-,,,-,-,-,,,,-,,,-,,,-,,,,,-,,,-,,,,,-,-,,,,,,,-,,,,,,,,,-,,,,,-,
1998.11,-,-,-,,,,,,-,-,-,-,,-,,-,,,-,-,-,,,,-,,,-,,,-,,,,,-,,,-,,,,,-,-,,,,,,,-,,,,Tatsunami-19-3-Sekiwake Annenyama--94-,,,,,-,,,,,-,
1999.01,-,-,-,,,,,,-,-,-,-,,-,,-,,,-,-,-,,,,-,,,-,,,-,,,,,-,,,-,,,,,-,-,,,,,,,-,,,,Tatsunami-18-4-Sekiwake Annenyama--94-,,,,,-,,,,,-,
1999.03,-,-,-,,,,,,-,-,-,-,,-,,-,,,-,-,-,,,,-,,,-,,,-,,,,,-,,,-,,,,,-,-,,,,,,,-,,,,Tatsunami-16-3-Komusubi Asahiyutaka-HTBO-94--Sekiwake Kurohimeyama-Takekuma[3]-,,,,,-,,,,,-,
1999.05,-,-,-,,,,,,-,-,-,-,,-,,-,,,-,-,-,,,,-,,,-,,,-,,,,,-,,,-,,,,,-,-,,,,,,,-,,,,-,,,,,-,,,,,-,
1999.07,-,-,-,,,,,,-,Shibatayama-3-0-Yokozuna Onokuni-HB-77--Hanaregoma[1]-,-,-,,-,,-,,,-,-,-,,,,-,,,-,,,-,,,,,-,,,-,,,,,-,-,,,,,,,-,,,,,,,,,-,,,,,-,
1999.09,-,-,-,,,,,,-,Shibatayama-3-0-Yokozuna Onokuni--77-,-,-,,-,,-,,,-,Kise[1]-5-0-Maegashira #9 Kiyonomori--37-,-,,,,-,,,-,,,-,,,,,-,,,-,,,,,-,-,,,,,,,-,,,,,,,,,-,,,,,-,
1999.11,-,-,-,,,,,,-,Shibatayama-3-0-Yokozuna Onokuni--77-,-,-,,-,,-,,,-,Kise[1]-5-0-Maegashira #9 Kiyonomori--37-,Kiriyama[2]-5-0-Komusubi Kurosegawa--36-,,,,-,,,-,,,-,,,,,-,,,-,,,,,-,-,,,,,,Dewanoumi-27-6-Sekiwake Washuyama--9-,-,,,,,,,,,-,,,,,-,
2000.01,-,-,-,,,,,,-,-,-,-,,-,,-,,,-,Kise[1]-4-0-Maegashira #9 Kiyonomori-HS-37--Kiriyama[2]-,Kiriyama[2]-5-0-Komusubi Kurosegawa--36-,,,,-,,,-,,,-,,,,,-,,,-,,,,,-,-,,,,,,Dewanoumi-27-4-Sekiwake Washuyama--9-,-,,,,,,,,,-,,,,,-,
2000.03,-,-,-,,,,,,-,-,-,-,,-,,-,,,-,-,Kiriyama[2]-8-0-Komusubi Kurosegawa-HM-36--Kise[1],,,,-,,,-,,,-,,,,,-,,,-,,,,,-,-,,,,,,Dewanoumi-27-4-Sekiwake Washuyama-BO-9--Maegashira #1 Kushimaumi-Tagonoura[2]-,-,,,,,,,,,-,,,,,-,
2000.05,-,-,-,,,,,,-,-,-,-,,-,,-,,,-,-,,,,,-,,,-,,,-,,,,,-,,,-,,,,,-,-,,,,,,-,-,,,,,,,,,-,,,,,-,
2000.07,-,-,-,,,,,,-,-,-,-,,-,,-,,,-,-,,,,,-,,,-,,,-,,,,,-,,,-,,,,,-,-,,,,,,,-,,,,,,,,,Michinoku[2]-21-1-Ozeki Kirishima--46-,,,,,-,
2000.09,-,-,-,,,,,,-,-,-,-,,-,,-,,,-,-,,,,,-,,,-,,,-,,,,,-,,,-,,,,,-,-,,,,,,,-,,,,,,,,,Michinoku[2]-21-0-Ozeki Kirishima--46-,,,,,-,
2000.11,-,-,-,,,,,,-,-,-,-,,-,,-,,,-,-,,,,,-,,,-,,,-,,,,,-,,,-,,,,,-,-,,,,,,,-,,,,,,,,,Michinoku[2]-23-3-Ozeki Kirishima-HM-46--Tatsutagawa,,,,,-,
2001.01,-,-,-,,,,,,-,-,-,-,,-,,-,,,-,-,,,,,-,,,-,,,-,,,,,-,,,-,,,,,-,-,,,,,,,-,,,,,,,,,,,,,,-,
2001.03,-,-,-,,,,,,-,-,-,-,,-,,-,,,-,-,,,,,-,,,-,,,-,,,,,-,,,-,,,,,-,-,,,,,,,-,,,,,,,,,,,,,,-,
2001.05,-,-,-,,,,,,-,-,-,-,,-,,-,,,-,-,,,,,-,,,-,,,-,,,,,-,,,-,,,,,-,-,,,,,,,-,,,,,,,,,,,,,,-,
2001.07,-,-,-,,,,,,-,-,-,-,,-,,-,,,-,-,,,,,-,,,-,,,-,,,,,-,,,-,,,,,-,-,,,,,,,-,,,,,,,,,,,,,,-,
2001.09,-,-,-,,,,,,-,-,-,-,,-,,-,,,-,-,,,,,-,,,-,,,-,,,,,-,,,-,,,,,-,-,,,,,,,-,,,,,,,,,,,,,,-,
2001.11,-,-,-,,,,,,-,-,-,-,,-,,-,,,-,-,,,,,-,,,-,,,-,,,,,-,,,-,,,,,-,-,,,,,,,-,,,,,,,,,,,,,,Takasago-18-1-Komusubi Fujinishiki--84-,
2002.01,-,-,-,,,,,,-,-,-,-,,-,,-,,,-,-,,,,,-,,,-,,,-,,,,,-,,,-,,,,,-,-,,,,,,,-,,,,,,,,,,,,,,Takasago-18-1-Komusubi Fujinishiki--84-,
2002.03,-,-,-,,,,,,-,-,-,-,,-,,-,,,-,-,,,,,-,,,-,,,-,,,,,-,,,-,,,,,-,-,,,,,,,-,,,,,,,,,,,,,,Takasago-33-4-Ozeki Asashio-HTHM-84--Wakamatsu,
2002.05,-,-,-,,,,,,-,-,-,-,,-,,-,,,-,-,,,,,-,,,-,,,-,,,,,-,,,-,,,,,-,-,,,,,,,-,,,,,,,,,,,,,,,
2002.07,-,-,-,,,,,,-,-,-,-,,-,,-,,,-,-,,,,,-,,,-,,,-,,,,,-,,,-,,,,,-,-,,,,,,,-,,,,,,,,,,,,,,,
2002.09,-,-,-,,,,,,-,-,-,-,,-,,-,,,-,-,,,,,-,,,-,,,-,,,,,-,,,-,,,,,-,-,,,,,,,-,,,,,,,,,,,,,,,
2002.11,-,-,-,,,,,,-,-,-,-,,-,,-,,,-,-,,,,,-,,,-,,,-,,,,,-,,,-,,,,,-,-,,,,,,,-,,,,,,,,,,,,,,,
2003.01,-,-,-,,,,,,-,-,-,-,,-,,-,,,-,-,,,,,-,,,-,,,-,,,,,-,,,-,,,,,-,-,,,,,,,-,,,,,,,,,,,,,,,
2003.03,-,-,-,,,,,,-,-,-,-,,-,,-,,,-,-,,,,,-,,,-,,,-,,,,,-,,,-,,,,,-,-,,,,,,,-,,,,,,,,,,,,,,,
2003.05,-,-,-,,,,,,-,-,-,-,,-,,-,,,-,-,,,,,-,,,-,,,-,,,,,-,,,-,,,,,-,-,,,,,,,-,,,,,,,,,,,,,,,
2003.07,-,-,-,,,,,,-,-,-,-,,-,,-,,,-,-,,,,,-,,,-,,,-,,,,,-,,,-,,,,,-,-,,,,,,,-,,,,,,,,,,,,,,,
2003.09,-,-,-,,,,,,-,-,-,-,,-,,-,,,-,-,,,,,-,,,-,,,-,,,,,-,,,-,,,,,-,-,,,,,,,-,,,,,,,,,,,,,,,
2003.11,-,-,-,,,,,,-,-,-,-,,-,,-,,,-,-,,,,,-,,,-,,,-,,,,,-,,,-,,,,,-,-,,,,,,,-,,,,,,,,,,,,,,,
2004.01,-,-,-,,,,,,-,-,-,-,,-,,-,,,-,-,,,,,-,,,Kise[2]-8-0-Maegashira #1 Higonoumi-HB-37--Mihogaseki[2]-,,,-,,,,,-,,,-,,,,,-,-,,,,,,,-,,,,,,,,,,,,,,,
2004.03,-,-,-,,,,,,-,-,-,-,,Shikoroyama-3-0-Sekiwake Terao-HB-79--Izutsu[3]-,,-,,,-,-,,,,,-,,,Kise[2]-12-0-Maegashira #1 Higonoumi--37-,,,-,,,,,-,,,-,,,,,-,-,,,,,,,-,,,,,,,,,,,,,,,
2004.05,-,-,-,,,,,,-,-,-,-,,Shikoroyama-4-0-Sekiwake Terao--79-,,-,,,-,-,,,,,-,,,Kise[2]-13-0-Maegashira #1 Higonoumi--37-,,,-,,,,,-,,,-,,,,,-,-,,,,,,,-,,,,,,,,,,,,,,,
2004.07,-,-,-,,,,,,-,-,-,-,,Shikoroyama-6-0-Sekiwake Terao--79-,,-,,,-,-,,,,,-,,,-,,,-,,,,,-,,,-,,,,,-,-,,,,,,,-,,,,,,,,,,,,,,,
2004.09,-,-,-,,,,,,-,-,-,-,,-,,-,,,-,-,,,,,-,,,-,,,-,,,,,-,,,-,,,,,-,-,,,,,,,-,,,,,,,,,,,,,,,
2004.11,-,-,-,,,,,,-,-,-,-,,-,,-,,,-,-,,,,,-,,,-,,,-,,,,,-,,,Oshiogawa[2]-9-2-Ozeki Daikirin--68-,,,,,-,-,,,,,,,-,,,,,,,,,,,,,,,
2005.01,-,-,-,,,,,,-,-,-,-,,-,,-,,,-,-,,,,,-,,,-,,,-,,,,,-,,,Oshiogawa[2]-8-2-Ozeki Daikirin--68-,,,,,-,Oguruma-14-2-Ozeki Kotokaze--61-,,,,,,,-,,,,,,,,,,,,,,,
2005.03,-,-,-,,,,,,-,-,-,-,,-,,-,,,-,-,,,,,-,,,-,,,-,,,,,-,,,Oshiogawa[2]-8-2-Ozeki Daikirin-HS-68--Oguruma-,,,,,-,Oguruma-15-2-Ozeki Kotokaze--61-,,,,,,,-,,,,,,,,,,,,,,,
2005.05,-,-,-,,,,,,-,-,-,-,,-,,-,,,-,-,,,,,-,,,-,,,-,,,,,-,,,-,,,,,-,Oguruma-20-3-Ozeki Kotokaze-HM-61--Oshiogawa[2],,,,,,,-,,,,,,,,,,,,,,,
2005.07,-,-,-,,,,,,-,-,-,-,,-,,-,,,-,-,,,,,-,,,-,,,-,,,,,-,,,-,,,,,-,,,,,,,,-,,,,,,,,,,,,,,,
2005.09,-,-,-,,,,,,-,-,-,-,,-,,-,,,-,-,,,,,-,,,-,,,-,,,,,-,,,-,,,,,-,,,,,,,,-,,,,,,,,,,,,,,,
2005.11,-,-,-,,,,,,-,-,-,-,,-,,-,,,-,-,,,,,-,,,-,,,-,,,,,-,,,-,,,,,-,,,,,,,,-,,,,,,,,,,,,,,,
2006.01,-,-,-,,,,,,-,-,-,-,,-,,-,,,-,-,,,,,-,,,-,,,-,,,,,-,,,-,,,,,-,,,,,,,,-,,,,,,,,,,,,,,,
2006.03,-,-,-,,,,,,-,-,Yamahibiki-19-1-Yokozuna Kitanoumi--107-Kitanoumi,-,,-,,-,,,-,-,,,,,-,,,-,,,-,,,,,-,,,-,,,,,-,,,,,,,,-,,,,,,,,,,,,,,,
2006.05,-,-,-,,,,,,-,-,Yamahibiki-19-1-Yokozuna Kitanoumi--107-Kitanoumi,-,,-,,-,,,-,-,,,,,-,,,-,,,-,,,,,-,,,-,,,,,-,,,,,,,,-,,,,,,,,,,,,,,,
2006.07,-,-,-,,,,,,-,-,Yamahibiki-30-2-Yokozuna Kitanoumi-HM-107-Kitanoumi-Hatachiyama,-,,-,,-,,,-,-,,,,,-,,,-,,,-,,,,,-,,,-,,,,,-,,,,,,,,-,,,,,,,,,,,,,,,
2006.09,-,-,-,,,,,,-,-,,-,,-,,-,,,-,Isegahama[2]-2-0-Ozeki Kiyokuni--24-,,,,,-,,,Onoe-6-2-Komusubi Hamanoshima-HB-64--Mihogaseki[2]-,,,-,,,,,-,,,-,,,,,-,,,,,,,,-,,,,,,,,,,,,,,,
2006.11,-,-,-,,,,,,-,-,,Kiriyama[2]-7-0-Komusubi Kurosegawa--36-,,-,,-,,,-,Isegahama[2]-2-0-Maegashira #1 Katsuhikari-HT-24-,,,,,-,,,Onoe-6-2-Komusubi Hamanoshima--64-,,,-,,,,,-,,,-,,,,,-,,,,,,,,-,,,,,,,,,,,,,,,
2007.01,-,-,-,,,,,,-,-,,Kiriyama[2]-7-0-Komusubi Kurosegawa--36-,,-,,-,,,-,Isegahama[2]-2-0-Maegashira #1 Katsuhikari-HS-24--Kiriyama[2]-,,,,,-,,,Onoe-8-2-Komusubi Hamanoshima--64-,,,-,,,,,-,,,-,,,,,-,,,,,,,,-,,,,,,,,,,,,,,,
2007.03,-,-,-,,,,,,-,-,,Kiriyama[2]-9-0-Komusubi Kurosegawa-HM-36--Isegahama[2],,-,,-,,,-,-,,,,,-,,,-,,,-,,,,,-,,,-,,,,,-,,,,,,,,-,,,,,,,,,,,,,,,
2007.05,-,-,-,,,,,,-,-,,,,-,,-,,,-,-,,,,,-,,,-,,,-,,,,,-,,,-,,,,,-,,,,,,,,-,,,,,,,,,,,,,,,
2007.07,-,-,-,,,,,,-,-,,,,-,,-,,,-,-,,,,,-,,,-,,,-,,,,,-,,,-,,,,,-,,,,,,,,-,,,,,,,,,,,,,,,
2007.09,-,-,-,,,,,,-,-,,,,-,,-,,,-,-,,,,,-,,,-,,,-,,,,,-,,,-,,,,,-,,,,,,,,-,,,,,,,,,,,,,,,
2007.11,-,-,-,,,,,,-,-,,,,-,,-,,,-,-,,,,,-,,,-,,,-,,,,,-,,,-,,,,,-,,,,,,,,-,,,,,,,,,,,,,,,
2008.01,-,-,-,,,,,,-,-,,,,-,,-,,,-,-,,,,,-,,,-,,,-,,,,,-,,,-,,,,,-,,,,,,,,-,,,,,,,,,,,,,,,
2008.03,-,-,-,,,,,,-,-,,,,-,,-,,,-,-,,,,,-,,,-,,,-,,,,,-,,,-,,,,,-,,,,,,,,-,,,,,,,,,,,,,,,
2008.05,-,-,-,,,,,,Araiso-3-0-Komusubi Futagodake--2-,-,,,,-,,-,,,-,-,,,,,-,,,-,,,-,,,,,-,,,-,,,,,-,,,,,,,,-,,,,,,,,,,,,,,,
2008.07,Hanakago[3]-10-1-Sekiwake Daijuyama--17-,-,-,,,,,,Araiso-3-0-Komusubi Futagodake--2-,-,,,,-,,-,,,-,-,,,,,-,,,-,,,-,,,,,-,,,-,,,,,-,,,,,,,,-,,,,,,,,,,,,,,,
2008.09,Hanakago[3]-10-1-Sekiwake Daijuyama--17-,-,-,,,,,,Araiso-3-0-Komusubi Futagodake-HS-2--Hanakago[3]-,-,,,,-,,-,,,-,-,,,,,-,,,-,,,-,,,,,-,,,-,,,,,-,,,,,,,,-,,,,,,,,,,,,,,,
2008.11,Hanakago[3]-11-1-Sekiwake Daijuyama-HM-17--Araiso,-,-,,,,,,-,-,,,,-,,-,,,-,-,,,,,-,,,-,,,-,,,,,-,,,-,,,,,-,,,,,,,,-,,,,,,,,,,,,,,,
2009.01,,-,-,,,,,,-,-,,,,-,,-,,,-,-,,,,,-,,,-,,,-,,,,,-,,,-,,,,,-,,,,,,,,-,,,,,,,,,,,,,,,
