Basho,Overall,Arashio,Asahiyama,Asakayama,Dewanoumi,Fujishima,Futagoyama,Hakkaku,Hanaregoma,Irumagawa,Isegahama,Isenoumi,Kasugano,Kataonami,Kise,Kokonoe,Michinoku,Minato,Miyagino,Musashigawa,Naruto,Nishiiwa,Nishikido,Nishonoseki,Oitekaze,Onoe,Onomatsu,Oshima,Oshiogawa,Otake,Sadogatake,Sakaigawa,Shibatayama,Shikihide,Shikoroyama,Tagonoura,Takadagawa,Takasago,Takekuma,Tamanoi,Tatsunami,Tokitsukaze,Tokiwayama,Yamahibiki
2013.09,,-,,,-,Musashigawa-4-0-Yokozuna Musashimaru--52-,,-,-,-,-,-,Mihogaseki[2]-8-1-Ozeki Masuiyama II-HS-47--Kasugano-,-,-,-,-,-,-,-,,,-,,-,-,-,-,,-,-,-,-,-,-,-,-,-,,-,-,-,-,-
2013.11,,-,,Oshima[2]-16-4-Sekiwake Kaiki--99-Tomozuna,-,-,,-,-,-,-,-,-,-,-,-,-,-,-,-,,,-,,-,-,-,-,,-,-,-,-,-,-,-,-,-,,-,-,-,-,-
2014.01,,-,,Oshima[2]-16-4-Sekiwake Kaiki--99-Tomozuna,-,-,,-,-,-,-,-,-,-,-,-,-,-,-,-,,,-,,-,-,-,-,,-,-,-,-,-,-,-,-,-,,-,-,-,-,-
2014.03,,-,,Oshima[2]-12-4-Sekiwake Kaiki-BO-99-Tomozuna-Ozeki Kaio-Asakayama-,-,-,,-,-,-,-,-,-,-,-,-,-,-,-,-,,,-,,-,-,-,Asakayama-4-0-Ozeki Kaio-HB-5--Oshima[2]-Tomozuna,,-,-,-,-,-,-,-,-,-,,-,-,-,-,-
2014.05,,-,,-,-,-,,-,-,-,-,-,-,-,-,-,-,-,-,-,,,-,,-,-,-,Asakayama-4-0-Ozeki Kaio--5-,,-,-,-,-,-,-,-,-,-,,-,-,-,-,-
2014.07,,-,,-,-,-,,-,-,-,-,-,-,-,-,-,-,-,-,-,,,-,,-,-,-,Asakayama-4-0-Ozeki Kaio--5-,,-,-,-,-,-,-,-,-,-,,-,-,-,-,-
2014.09,,-,,-,-,-,,-,-,-,Asahiyama[1]-7-0-Ozeki Daiju--4-,-,-,-,-,-,-,-,-,-,,,-,,-,-,-,-,,-,-,-,-,-,-,-,-,-,,-,-,-,-,-
2014.11,,-,,-,-,-,,-,-,-,Asahiyama[1]-7-0-Ozeki Daiju--4-,-,-,-,-,-,-,-,-,-,,,-,,-,-,-,-,,-,-,-,-,-,-,-,-,-,,-,-,-,-,-
2015.01,,-,,-,-,-,,-,-,-,Asahiyama[1]-7-0-Ozeki Daiju-HS-4--Isegahama[3]-,-,-,-,-,-,-,-,-,-,,,-,,-,-,-,-,,-,-,-,-,-,-,-,-,-,,-,-,-,-,-
2015.03,,-,,-,-,-,,-,-,-,-,-,-,-,-,-,-,-,-,-,,,-,,-,-,-,-,,-,-,-,-,-,-,-,-,-,,-,-,-,-,-
2015.05,,-,,-,-,-,,-,-,-,-,-,-,-,-,-,-,-,-,-,,,-,,-,-,-,-,,-,-,-,-,-,-,-,-,-,,-,-,-,-,-
2015.07,,-,,-,-,-,,-,-,-,-,-,-,-,-,-,-,-,-,-,,,-,,-,-,-,-,,-,-,-,-,-,-,-,-,-,,-,-,-,-,-
2015.09,,-,,-,-,-,,-,-,-,-,-,-,-,-,-,-,-,-,-,,,-,,-,-,-,-,,-,-,-,-,-,-,-,-,-,,-,-,-,-,-
2015.11,,-,,-,-,-,,-,-,-,-,-,-,-,-,-,-,-,-,-,,,-,,-,-,-,-,,-,-,-,-,-,-,-,-,-,,-,-,-,-,-
2016.01,,-,Oguruma-13-3-Ozeki Kotokaze--61-,-,-,-,,-,-,-,-,-,-,-,-,-,-,-,-,-,,,-,,-,-,-,-,,-,-,-,-,-,-,-,-,-,,-,-,-,-,-
2016.03,,-,Oguruma-16-3-Ozeki Kotokaze--61-,-,-,-,,-,-,-,-,-,-,-,-,-,-,-,-,-,,,-,,-,-,-,-,,-,-,-,-,-,-,-,-,-,,-,-,-,-,-
2016.05,,-,Oguruma-17-3-Ozeki Kotokaze-BO-61--Sekiwake Kotonishiki-Asahiyama[2]-,-,-,-,,-,-,-,-,-,-,-,-,-,-,-,-,-,,,-,,Kasugayama[3]-23-0-Maegashira #11 Hamanishiki--32-,-,-,-,,-,-,-,-,-,-,-,-,-,,-,-,-,-,-
2016.07,,-,-,-,-,-,,-,-,-,-,-,-,-,-,-,-,-,-,-,,,-,,Kasugayama[3]-23-0-Maegashira #11 Hamanishiki--32-,-,-,-,,-,-,-,-,-,-,-,-,-,,-,-,-,-,-
2016.09,,-,-,-,-,-,,-,-,-,-,-,-,-,-,-,-,-,-,-,,,-,,Kasugayama[3]-23-0-Maegashira #11 Hamanishiki-HS-32--Oitekaze[4]-,-,-,-,,-,-,-,-,-,-,-,-,-,,-,-,-,-,-
2016.11,,-,-,-,-,-,,-,-,-,-,-,-,-,-,-,-,-,-,-,,,-,,-,-,-,-,,-,-,-,-,-,-,-,-,-,,-,-,-,-,-
2017.01,,-,-,-,-,-,,-,-,-,-,-,-,-,-,-,-,-,-,-,Sadogatake[2]-39-3-Sekiwake Kotonowaka--72-,,-,,-,-,-,-,,-,-,-,-,-,-,-,-,-,,-,-,-,-,-
2017.03,,-,-,-,-,-,,-,-,-,-,-,-,-,-,-,-,-,-,-,Sadogatake[2]-45-3-Sekiwake Kotonowaka--72-,,-,,Nakagawa[4]-9-0-Maegashira #14 Asahisato-HB-54--Oitekaze[4]-,-,-,-,,-,-,-,-,-,-,-,-,-,,-,-,-,-,-
2017.05,,-,-,-,-,-,,-,-,-,-,-,-,-,-,-,-,-,-,-,Sadogatake[2]-43-3-Sekiwake Kotonowaka-BO-72--Ozeki Kotooshu-Naruto-,,-,,Nakagawa[4]-9-0-Maegashira #14 Asahisato--54-,-,-,-,,-,Naruto-3-0-Ozeki Kotooshu-HB-56--Sadogatake[2]-,-,-,-,-,-,-,-,,-,-,-,-,-
2017.07,,-,-,-,-,-,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,-,,Nakagawa[4]-9-0-Maegashira #14 Asahisato--54-,-,-,-,,-,Naruto-4-0-Ozeki Kotooshu--56-,-,-,-,-,-,-,-,,-,-,-,-,-
2017.09,,-,-,-,-,-,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,-,,-,-,-,-,,-,Naruto-4-0-Ozeki Kotooshu--56-,-,-,-,-,-,-,-,,-,-,-,-,-
2017.11,,-,-,-,-,-,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Tagonoura[3]-13-2-Maegashira #8 Takanotsuru--82-,-,,-,-,-,-,,-,-,-,-,-,-,-,-,-,,-,-,-,-,-
2018.01,,-,-,-,-,-,Fujishima[2]-16-0-Ozeki Musoyama--12-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Tagonoura[3]-13-2-Maegashira #8 Takanotsuru--82-,-,,-,-,-,-,,-,-,-,-,-,-,-,-,-,,-,-,-,-,-
2018.03,,-,-,-,-,-,Fujishima[2]-18-0-Ozeki Musoyama--12-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Tagonoura[3]-13-2-Maegashira #8 Takanotsuru-BO-82--Sekiwake Wakanosato-Nishiiwa-,-,,-,-,-,-,,-,-,-,-,-,-,Nishiiwa-5-0-Sekiwake Wakanosato-HB-57--Tagonoura[3]-,-,-,,-,-,-,-,-
2018.05,,-,-,-,-,Futagoyama[2]-7-0-Ozeki Miyabiyama-HB-14--Fujishima[2]-,Fujishima[2]-12-0-Ozeki Musoyama-BO-12--Ozeki Miyabiyama-Futagoyama[2]-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,-,-,-,-,,-,-,-,-,-,-,Nishiiwa-7-0-Sekiwake Wakanosato--57-,-,-,,-,-,-,Takanohana-10-3-Yokozuna Takanohana--108-,-
2018.07,,-,-,-,-,Futagoyama[2]-6-0-Ozeki Miyabiyama--14-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,-,-,-,-,,-,-,-,-,-,-,Nishiiwa-7-0-Sekiwake Wakanosato--57-,-,-,,-,-,-,Takanohana-9-3-Yokozuna Takanohana--108-,-
2018.09,,-,-,-,-,Futagoyama[2]-7-0-Ozeki Miyabiyama--14-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,-,-,-,-,,-,-,-,-,-,-,-,-,-,,-,-,-,Takanohana-8-3-Yokozuna Takanohana-HS-108--Tokiwayama-Chiganoura,-
2018.11,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,-,-,-,-,,-,-,-,-,-,-,-,-,-,,-,-,-,-,-
2019.01,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,-,-,-,-,,-,-,-,-,-,-,-,-,-,,-,-,-,-,-
2019.03,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,-,-,-,-,,-,-,-,-,-,-,-,-,-,,-,-,-,-,-
2019.05,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Izutsu[3]-3-1-Sekiwake Sakahoko--27-,-,-,-,-,-,-,,-,-,-,-,,-,-,-,-,-,-,-,-,-,,-,-,-,-,-
2019.07,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Izutsu[3]-3-1-Sekiwake Sakahoko--27-,-,-,-,-,-,-,,-,-,-,-,,-,-,-,-,-,-,-,-,-,,-,-,-,-,-
2019.09,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Izutsu[3]-3-1-Sekiwake Sakahoko-HS-27--Michinoku[2]-,-,-,-,-,-,-,,-,-,-,-,,-,-,-,-,-,-,-,-,-,,-,-,-,-,-
2019.11,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,-,-,-,-,,-,-,-,-,-,-,-,-,-,,-,-,-,-,-
2020.01,,-,-,-,-,-,-,-,-,-,-,-,-,Nakagawa[4]-10-0-Maegashira #14 Asahisato--54-,-,-,-,-,Nakagawa[4]-10-0-Maegashira #14 Asahisato--54-,-,-,-,-,,Nakagawa[4]-10-0-Maegashira #14 Asahisato--54-,-,-,Nakagawa[4]-10-0-Maegashira #14 Asahisato--54-,,-,-,-,-,-,-,-,-,-,,-,-,Nakagawa[4]-10-0-Maegashira #14 Asahisato--54-,-,-
2020.03,,-,Nakagawa[4]-10-0-Maegashira #14 Asahisato--54-,-,-,-,-,-,-,-,-,-,-,Nakagawa[4]-10-0-Maegashira #14 Asahisato--54-,-,-,-,-,Nakagawa[4]-10-0-Maegashira #14 Asahisato--54-,-,-,-,-,,Nakagawa[4]-10-0-Maegashira #14 Asahisato--54-,-,-,Nakagawa[4]-10-0-Maegashira #14 Asahisato--54-,,-,-,-,-,-,-,-,-,-,,-,-,Nakagawa[4]-10-0-Maegashira #14 Asahisato--54-,-,-
2020.07,,-,Nakagawa[4]-10-0-Maegashira #14 Asahisato--54-,-,-,-,-,-,-,-,-,-,-,Nakagawa[4]-9-0-Maegashira #14 Asahisato-HS-54--Asahiyama[2].Oshima[2].Miyagino[2].Tokitsukaze.Kataonami.Oitekaze[4]-.Tomozuna....,-,-,-,-,Nakagawa[4]-9-0-Maegashira #14 Asahisato-HS-54--Asahiyama[2].Oshima[2].Miyagino[2].Tokitsukaze.Kataonami.Oitekaze[4]-.Tomozuna....,-,-,-,-,,Nakagawa[4]-9-0-Maegashira #14 Asahisato-HS-54--Asahiyama[2].Oshima[2].Miyagino[2].Tokitsukaze.Kataonami.Oitekaze[4]-.Tomozuna....,-,-,Nakagawa[4]-9-0-Maegashira #14 Asahisato-HS-54--Asahiyama[2].Oshima[2].Miyagino[2].Tokitsukaze.Kataonami.Oitekaze[4]-.Tomozuna....,,-,-,-,-,-,-,-,-,-,,-,-,Nakagawa[4]-9-0-Maegashira #14 Asahisato-HS-54--Asahiyama[2].Oshima[2].Miyagino[2].Tokitsukaze.Kataonami.Oitekaze[4]-.Tomozuna....,-,-
2020.09,,-,Nakagawa[4]-9-0-Maegashira #14 Asahisato-HS-54--Asahiyama[2].Oshima[2].Miyagino[2].Tokitsukaze.Kataonami.Oitekaze[4]-.Tomozuna....,-,-,-,-,Azumazeki-7-0-Komusubi Takamisakari--6-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,-,-,-,-,,-,-,-,-,-,-,-,-,-,,-,-,-,-,-
2020.11,,-,-,-,-,-,-,Azumazeki-7-0-Komusubi Takamisakari--6-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,-,-,-,-,,-,-,-,Minezaki-8-0-Maegashira #2 Misugiiso--50-,-,-,-,-,-,,-,-,-,-,-
2021.01,,-,-,-,-,-,-,Azumazeki-7-0-Komusubi Takamisakari-HS-6--Hakkaku-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,-,-,-,-,,-,-,-,Minezaki-7-0-Maegashira #2 Misugiiso--50-,-,-,-,-,-,,-,-,-,-,-
2021.03,,-,-,-,-,-,-,-,-,-,-,Kagamiyama-2-0-Sekiwake Tagaryu--30-,-,-,-,-,-,-,-,-,-,-,-,,-,-,-,-,,-,-,-,Minezaki-7-0-Maegashira #2 Misugiiso-HS-50--Shibatayama-,-,-,-,-,-,,-,-,-,-,-
2021.05,,-,-,-,-,-,-,-,-,-,-,Kagamiyama-2-0-Sekiwake Tagaryu--30-,-,-,-,-,-,-,-,-,-,-,-,Tagonoura[3]-18-1-Maegashira #8 Takanotsuru--82-,-,-,-,-,,-,-,-,-,-,-,-,-,-,,-,-,-,-,-
2021.07,,-,-,-,-,-,-,-,-,-,-,Kagamiyama-2-0-Sekiwake Tagaryu-HS-30--Isenoumi[3]-,-,-,-,-,-,-,-,-,-,-,-,Tagonoura[3]-18-1-Maegashira #8 Takanotsuru--82-,-,-,-,-,,-,-,-,-,-,-,-,-,-,,-,-,-,-,-
2021.09,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Tagonoura[3]-14-1-Maegashira #8 Takanotsuru-BO-82--Yokozuna Kisenosato-Nishonoseki[3]-Araiso,-,-,-,-,Oguruma-14-1-Ozeki Kotokaze--61-,-,-,-,-,-,-,Nishonoseki[3]-4-0-Yokozuna Kisenosato-HB-2-Araiso-Tagonoura[3]-,-,-,,-,-,-,-,-
2021.11,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Oguruma-14-1-Ozeki Kotokaze--61-,-,-,-,-,-,-,Nishonoseki[3]-4-0-Yokozuna Kisenosato--2-Araiso,-,-,Sakaigawa-23-3-Komusubi Ryogoku--73-,-,-,-,-,-
2022.01,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Oguruma-14-1-Ozeki Kotokaze-HSBO-61--Nishonoseki[3]--Oshiogawa[3]-,-,-,-,-,Oguruma-14-1-Ozeki Kotokaze-HSBO-61--Nishonoseki[3]--Oshiogawa[3]-,-,-,-,-,-,-,Nishonoseki[3]-5-0-Yokozuna Kisenosato--60-,-,-,Sakaigawa-23-3-Komusubi Ryogoku--73-,-,-,-,-,-
2022.03,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Takekuma[4]-4-0-Ozeki Goeido-HB-87--Sakaigawa-,-,-,-,-,-,-,Sakaigawa-21-3-Komusubi Ryogoku-BO-73--Ozeki Goeido-Takekuma[4]-,-,-,-,-,-
2022.05,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Takekuma[4]-4-0-Ozeki Goeido--87-,-,-,-,-,-,-,-,-,-,-,-,-
2022.07,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Takekuma[4]-4-1-Ozeki Goeido--87-,-,-,-,-,-,-,-,-,-,-,-,-
