Basho,All,All Japanese,Aichi,Akita,Aomori,Chiba,Ehime,Fukui,Fukuoka,Fukushima,Gifu,Gunma,Hiroshima,Hokkaido,Hyogo,Ibaraki,Ishikawa,Iwate,Kagawa,Kagoshima,Kanagawa,Kochi,Kumamoto,Kyoto,Mie,Miyagi,Miyazaki,Nagano,Nagasaki,Nara,Niigata,Oita,Okayama,Okinawa,Osaka,Saga,Saitama,Shiga,Shimane,Shizuoka,Tochigi,Tokushima,Tokyo,Tottori,Toyama,Wakayama,Yamagata,Yamaguchi,Yamanashi,Awa,Chikuzen,Dewa,Echigo,Edo,Esshu,Etchu,Harima,Hizen,Hoki,Iburi,Ishikari,Izu,Kaga,Kawachi,Kyushu,Musashi,Mutsu,Nanbu,Odawara,Osaka (old),Oshu,Owari,Rikuchu,Sachalin,Sagami,Sattsu,Sendai,Sesshu,Shimousa,Shinano,Shiribe,Tosa,Ugo,All Foreigners,Argentina,Brazil,Bulgaria,Canada,China,Czech,Egypt,Estonia,Georgia,Great Britain,Hong Kong,Hungary,Indonesia,Kazakhstan,Korea,Mongolia,Paraguay,Philippines,Russia,Sri Lanka,Taiwan,Tonga,U.S.A.,Ukraine,Western Samoa
2008.05,762-70-,703-48-201,48-2-1,4-1-2,29-8-3,31-2-4,7-1-5,5-0-6,36-3-7,13-1-8,8-0-9,11-0-10,12-2-11,20-0-12,28-2-13,25-2-14,11-2-15,6-0-16,4-0-17,40-1-18,26-0-19,16-3-20,22-4-21,8-0-22,9-0-23,8-0-24,21-0-25,8-0-26,15-0-27,4-0-28,9-1-29,11-3-30,2-0-31,6-0-32,46-1-33,4-0-34,25-1-35,6-0-36,6-0-37,20-3-38,8-1-39,4-0-40,50-1-41,0-0-42,0-0-43,7-1-44,7-0-45,9-2-46,8-0-47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59-22-202,,3-0-49,1-1-51,0-0-94,6-0-52,1-0-53,,1-1-54,3-2-55,,,1-0-56,,1-0-57,2-1-58,32-14-59,,0-0-61,6-3-62,,,2-0-65,0-0-66,,
2008.07,742-70-,682-48-201,47-3-1,4-1-2,29-7-3,29-2-4,8-1-5,5-0-6,36-3-7,13-1-8,8-0-9,11-0-10,12-2-11,17-0-12,27-2-13,25-2-14,11-2-15,5-0-16,5-0-17,40-1-18,23-0-19,16-4-20,22-4-21,7-0-22,9-0-23,7-0-24,20-0-25,8-0-26,15-0-27,4-0-28,9-1-29,10-3-30,2-0-31,6-0-32,45-1-33,3-0-34,23-0-35,6-0-36,5-0-37,20-3-38,7-1-39,4-0-40,50-1-41,0-0-42,0-0-43,7-1-44,7-0-45,9-2-46,6-0-47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60-22-202,,3-0-49,1-1-51,0-0-94,6-0-52,1-0-53,,1-1-54,3-2-55,,,1-0-56,,1-0-57,2-1-58,33-13-59,,0-0-61,6-4-62,,,2-0-65,0-0-66,,
2008.09,733-69-,674-48-201,47-2-1,4-1-2,28-8-3,28-1-4,8-1-5,3-0-6,34-3-7,13-1-8,8-0-9,11-0-10,12-2-11,17-1-12,27-2-13,25-2-14,12-2-15,5-0-16,5-0-17,40-1-18,22-0-19,16-4-20,22-4-21,7-0-22,9-0-23,7-0-24,19-0-25,8-0-26,15-0-27,4-0-28,9-1-29,9-3-30,2-0-31,7-0-32,45-1-33,3-0-34,23-1-35,6-0-36,5-0-37,20-2-38,7-1-39,4-0-40,49-1-41,0-0-42,0-0-43,7-1-44,7-0-45,9-2-46,6-0-47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59-21-202,,3-0-49,1-1-51,0-0-94,6-0-52,1-0-53,,1-1-54,3-2-55,,,1-0-56,,1-0-57,2-1-58,33-13-59,,0-0-61,5-3-62,,,2-0-65,0-0-66,,
2008.11,712-70-,655-50-201,42-3-1,3-1-2,28-7-3,28-2-4,7-0-5,3-0-6,34-3-7,13-1-8,7-0-9,11-0-10,12-2-11,17-1-12,26-2-13,25-2-14,13-2-15,5-1-16,5-0-17,40-1-18,20-0-19,16-4-20,22-3-21,6-0-22,9-0-23,7-0-24,17-0-25,8-0-26,15-0-27,4-0-28,9-1-29,8-3-30,2-0-31,6-0-32,44-1-33,3-0-34,23-2-35,5-0-36,5-0-37,20-2-38,7-1-39,4-0-40,47-2-41,0-0-42,0-0-43,7-1-44,7-0-45,9-2-46,6-0-47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57-20-202,,2-0-49,1-1-51,0-0-94,6-0-52,1-0-53,,1-1-54,3-2-55,,,1-0-56,,1-0-57,2-1-58,35-14-59,,0-0-61,3-1-62,,,1-0-65,0-0-66,,
2009.01,713-70-,656-51-201,41-3-1,3-1-2,29-8-3,27-2-4,6-0-5,3-0-6,35-3-7,13-1-8,7-0-9,11-0-10,12-2-11,17-1-12,27-2-13,25-2-14,13-2-15,5-1-16,5-0-17,39-1-18,20-0-19,16-4-20,23-3-21,7-0-22,9-0-23,7-0-24,17-0-25,8-0-26,17-0-27,5-0-28,9-1-29,7-3-30,2-1-31,6-0-32,45-1-33,3-0-34,21-2-35,5-0-36,5-0-37,19-1-38,7-1-39,4-0-40,48-2-41,0-0-42,0-0-43,6-1-44,7-0-45,9-2-46,6-0-47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57-19-202,,2-0-49,1-1-51,0-0-94,6-0-52,1-0-53,,1-1-54,3-2-55,,,1-0-56,,1-0-57,2-1-58,35-13-59,,0-0-61,3-1-62,,,1-0-65,0-0-66,,
2009.03,734-69-,678-50-201,45-2-1,4-1-2,28-8-3,26-2-4,6-0-5,3-0-6,35-3-7,11-1-8,8-0-9,12-0-10,12-1-11,19-1-12,30-1-13,28-2-14,15-2-15,4-1-16,5-0-17,41-1-18,21-0-19,15-4-20,26-4-21,6-0-22,8-0-23,8-0-24,18-0-25,8-0-26,18-0-27,5-0-28,10-1-29,7-3-30,2-1-31,6-0-32,47-1-33,3-0-34,23-2-35,4-0-36,4-1-37,19-1-38,7-1-39,3-0-40,50-2-41,0-0-42,0-0-43,6-1-44,7-0-45,9-2-46,6-0-47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56-19-202,,2-0-49,1-1-51,0-0-94,6-0-52,1-0-53,,1-1-54,3-2-55,,,1-0-56,,1-0-57,2-1-58,34-13-59,,0-0-61,3-1-62,,,1-0-65,0-0-66,,
2009.05,732-70-,674-51-201,44-3-1,4-1-2,27-9-3,26-2-4,6-0-5,3-0-6,33-3-7,11-1-8,9-0-9,12-0-10,12-1-11,18-1-12,30-0-13,28-2-14,15-2-15,4-0-16,5-0-17,40-1-18,21-0-19,15-4-20,26-4-21,5-0-22,8-0-23,9-0-24,18-0-25,8-0-26,18-0-27,5-0-28,10-1-29,7-3-30,2-1-31,5-0-32,47-1-33,3-0-34,24-2-35,4-0-36,4-1-37,19-2-38,7-1-39,3-0-40,51-2-41,0-0-42,0-0-43,6-1-44,7-0-45,9-2-46,6-0-47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58-19-202,,2-0-49,2-1-51,0-0-94,6-0-52,1-0-53,,1-1-54,3-2-55,,,1-0-56,,1-0-57,2-1-58,35-13-59,,0-0-61,3-1-62,,,1-0-65,0-0-66,,
2009.07,717-70-,660-50-201,43-3-1,4-1-2,27-9-3,26-2-4,6-0-5,3-0-6,33-4-7,11-1-8,9-0-9,11-0-10,12-2-11,17-1-12,29-0-13,26-2-14,15-2-15,4-0-16,5-0-17,39-1-18,21-0-19,15-4-20,26-4-21,5-0-22,7-0-23,9-0-24,18-0-25,8-0-26,18-0-27,4-0-28,11-1-29,7-3-30,2-1-31,5-0-32,45-1-33,3-0-34,24-2-35,4-0-36,4-0-37,17-0-38,7-1-39,3-0-40,50-2-41,0-0-42,0-0-43,6-1-44,7-0-45,8-2-46,6-0-47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57-20-202,,2-0-49,2-1-51,0-0-94,6-0-52,1-0-53,,1-1-54,3-2-55,,,1-0-56,,1-0-57,2-1-58,35-14-59,,0-0-61,3-1-62,,,,0-0-66,,
2009.09,715-70-,658-50-201,41-3-1,4-1-2,27-9-3,26-2-4,6-0-5,3-0-6,32-3-7,11-2-8,9-0-9,11-0-10,12-1-11,17-1-12,28-0-13,26-2-14,14-1-15,4-0-16,5-0-17,39-1-18,22-0-19,15-4-20,26-4-21,5-0-22,7-1-23,11-0-24,17-0-25,8-0-26,17-0-27,4-0-28,11-1-29,7-3-30,2-0-31,5-0-32,43-1-33,3-0-34,24-2-35,4-0-36,4-1-37,17-1-38,7-1-39,4-0-40,53-2-41,0-0-42,0-0-43,6-1-44,7-0-45,8-2-46,6-0-47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57-20-202,,2-0-49,2-1-51,0-0-94,6-0-52,1-0-53,,1-1-54,3-2-55,,,1-0-56,,1-0-57,2-1-58,35-14-59,,0-0-61,3-1-62,,,,0-0-66,,
2009.11,702-70-,645-49-201,41-3-1,4-1-2,27-9-3,25-2-4,6-0-5,3-0-6,33-4-7,12-1-8,10-0-9,9-0-10,12-1-11,15-1-12,27-0-13,26-2-14,14-1-15,4-0-16,5-0-17,38-1-18,22-0-19,15-4-20,25-4-21,5-0-22,7-0-23,10-0-24,17-0-25,7-0-26,17-0-27,4-0-28,11-1-29,7-3-30,1-0-31,5-0-32,42-1-33,3-0-34,22-2-35,4-0-36,4-1-37,14-1-38,7-1-39,4-0-40,53-2-41,0-0-42,0-0-43,6-1-44,8-0-45,8-2-46,6-0-47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57-21-202,,2-0-49,2-1-51,0-0-94,6-0-52,1-0-53,,1-1-54,3-3-55,,,1-0-56,,1-0-57,2-1-58,35-14-59,,0-0-61,3-1-62,,,,0-0-66,,
2010.01,703-70-,646-48-201,42-3-1,5-1-2,27-9-3,25-2-4,6-0-5,3-0-6,33-3-7,12-1-8,10-0-9,10-0-10,12-1-11,15-1-12,27-1-13,26-2-14,15-1-15,4-0-16,5-0-17,36-1-18,23-0-19,15-4-20,25-4-21,5-0-22,6-0-23,10-0-24,17-0-25,7-0-26,17-0-27,4-0-28,12-1-29,7-3-30,1-0-31,5-0-32,40-1-33,3-0-34,22-2-35,4-0-36,4-1-37,14-1-38,7-1-39,4-0-40,53-1-41,0-0-42,0-0-43,7-1-44,8-0-45,7-2-46,6-0-47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57-22-202,,2-0-49,2-1-51,0-0-94,6-1-52,1-0-53,,1-1-54,3-3-55,,,1-0-56,,1-0-57,2-1-58,35-14-59,,0-0-61,3-1-62,,,,0-0-66,,
2010.03,728-69-,670-49-201,46-4-1,5-1-2,28-8-3,26-2-4,8-0-5,3-0-6,36-3-7,13-1-8,12-0-9,12-0-10,13-1-11,15-1-12,32-0-13,27-2-14,16-1-15,3-0-16,5-0-17,36-1-18,23-0-19,15-4-20,26-4-21,5-0-22,7-1-23,11-0-24,17-0-25,7-0-26,17-1-27,3-0-28,12-1-29,6-2-30,1-0-31,6-0-32,41-1-33,2-0-34,23-2-35,4-0-36,5-1-37,11-1-38,7-1-39,4-0-40,51-2-41,0-0-42,0-0-43,7-1-44,8-0-45,9-2-46,6-0-47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58-20-202,,2-0-49,2-1-51,0-0-94,7-1-52,1-0-53,,1-1-54,3-3-55,,,1-0-56,,1-0-57,2-1-58,35-12-59,,0-0-61,3-1-62,,,,0-0-66,,
2010.05,733-70-,675-49-201,46-3-1,5-1-2,28-8-3,26-2-4,9-0-5,3-0-6,36-4-7,14-1-8,11-0-9,12-0-10,13-1-11,15-1-12,33-0-13,25-2-14,16-1-15,3-0-16,6-0-17,35-1-18,23-0-19,15-4-20,26-3-21,7-0-22,7-1-23,11-0-24,18-0-25,7-0-26,16-1-27,3-0-28,13-1-29,6-2-30,1-0-31,7-0-32,41-1-33,4-0-34,23-2-35,4-0-36,5-1-37,11-1-38,7-1-39,4-0-40,50-2-41,0-0-42,0-0-43,7-1-44,8-1-45,9-2-46,6-0-47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58-21-202,,2-0-49,2-1-51,0-0-94,7-1-52,1-0-53,,1-1-54,3-3-55,,,1-0-56,,1-0-57,2-1-58,35-13-59,,0-0-61,3-1-62,,,,0-0-66,,
2010.07,722-70-,664-48-201,46-4-1,5-1-2,27-8-3,26-2-4,10-0-5,3-0-6,36-4-7,14-1-8,11-0-9,12-0-10,13-1-11,15-1-12,32-0-13,24-2-14,16-1-15,3-0-16,6-0-17,33-1-18,23-0-19,15-4-20,26-2-21,7-0-22,6-1-23,11-0-24,18-0-25,7-0-26,16-0-27,3-0-28,13-1-29,6-2-30,1-0-31,6-0-32,40-1-33,4-0-34,22-2-35,4-0-36,5-1-37,10-1-38,7-1-39,4-0-40,50-2-41,0-0-42,0-0-43,7-1-44,7-1-45,8-2-46,6-0-47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58-22-202,,2-1-49,2-1-51,0-0-94,7-1-52,1-0-53,,1-1-54,3-3-55,,,1-0-56,,1-0-57,2-1-58,35-13-59,,0-0-61,3-1-62,,,,0-0-66,,
2010.09,712-70-,656-46-201,43-1-1,5-1-2,25-10-3,26-1-4,10-0-5,3-0-6,36-4-7,14-1-8,11-0-9,12-0-10,13-1-11,15-1-12,32-1-13,24-2-14,16-1-15,3-0-16,6-0-17,32-1-18,23-0-19,15-4-20,26-1-21,7-0-22,6-1-23,10-0-24,17-0-25,7-0-26,16-1-27,3-0-28,13-1-29,6-2-30,1-0-31,6-1-32,39-1-33,4-0-34,22-2-35,4-0-36,5-1-37,10-1-38,8-1-39,5-0-40,49-1-41,0-0-42,0-0-43,7-1-44,7-0-45,8-2-46,6-0-47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56-24-202,,2-1-49,2-1-51,0-0-94,7-2-52,1-0-53,,1-1-54,3-3-55,,,1-0-56,,1-0-57,2-1-58,33-14-59,,0-0-61,3-1-62,,,,0-0-66,,
2010.11,697-70-,642-47-201,41-2-1,5-1-2,24-9-3,27-2-4,8-0-5,3-0-6,35-3-7,13-1-8,10-0-9,12-0-10,13-1-11,15-1-12,32-1-13,25-3-14,15-1-15,3-0-16,5-0-17,33-1-18,22-0-19,15-4-20,26-2-21,7-0-22,6-0-23,10-0-24,17-0-25,7-0-26,16-1-27,3-0-28,12-1-29,7-2-30,1-0-31,5-1-32,37-1-33,4-0-34,22-2-35,4-0-36,5-1-37,9-0-38,8-1-39,5-0-40,47-2-41,0-0-42,0-0-43,7-1-44,7-0-45,8-2-46,6-0-47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55-23-202,,2-1-49,2-1-51,0-0-94,6-1-52,1-0-53,,1-1-54,3-3-55,,,1-0-56,,1-0-57,2-1-58,33-14-59,,0-0-61,3-1-62,,,,0-0-66,,
2011.01,692-70-,636-47-201,40-2-1,5-1-2,23-8-3,25-2-4,8-0-5,2-0-6,34-3-7,14-1-8,9-0-9,12-0-10,13-1-11,15-1-12,33-1-13,25-3-14,15-1-15,3-0-16,6-0-17,34-1-18,21-0-19,15-3-20,26-3-21,7-0-22,7-0-23,10-0-24,17-0-25,7-0-26,15-1-27,3-0-28,13-1-29,6-2-30,1-0-31,5-0-32,36-1-33,4-0-34,23-2-35,4-1-36,5-1-37,9-0-38,8-1-39,4-0-40,47-3-41,0-0-42,0-0-43,6-1-44,7-0-45,8-2-46,6-0-47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56-23-202,,2-1-49,2-1-51,0-0-94,6-1-52,1-0-53,,1-1-54,3-3-55,,,1-0-56,,1-0-57,2-1-58,34-14-59,,0-0-61,3-1-62,,,,0-0-66,,
2011.05,716-68-,661-47-201,42-4-1,6-1-2,25-8-3,24-2-4,8-0-5,2-0-6,39-3-7,14-1-8,9-0-9,12-0-10,14-1-11,15-1-12,35-1-13,25-3-14,16-1-15,4-0-16,7-0-17,35-1-18,22-0-19,13-3-20,27-3-21,6-0-22,7-0-23,10-0-24,16-0-25,7-0-26,16-1-27,2-0-28,13-1-29,7-1-30,1-0-31,5-0-32,36-1-33,4-0-34,23-2-35,4-0-36,6-1-37,10-1-38,9-0-39,4-0-40,52-3-41,0-0-42,0-0-43,6-1-44,8-0-45,9-2-46,6-0-47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55-21-202,,2-1-49,2-1-51,0-0-94,6-0-52,1-0-53,,1-1-54,3-3-55,,,1-0-56,,1-0-57,2-1-58,33-13-59,,0-0-61,3-1-62,,,,0-0-66,,
2011.07,660-66-,612-47-201,38-3-1,6-2-2,21-6-3,23-2-4,8-0-5,2-0-6,37-4-7,14-2-8,7-0-9,10-0-10,12-0-11,14-0-12,31-2-13,23-3-14,16-1-15,4-0-16,7-0-17,33-0-18,21-0-19,12-3-20,22-4-21,4-0-22,7-1-23,10-0-24,15-0-25,7-0-26,16-1-27,2-0-28,10-0-29,7-2-30,1-0-31,4-0-32,35-1-33,4-0-34,20-1-35,4-0-36,6-1-37,10-1-38,7-0-39,4-0-40,49-3-41,0-0-42,0-0-43,6-1-44,8-1-45,9-2-46,6-0-47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48-19-202,,2-1-49,2-2-51,0-0-94,5-0-52,1-1-53,,1-1-54,3-3-55,,,1-0-56,,1-0-57,1-0-58,28-10-59,,0-0-61,3-1-62,,,,0-0-66,,
2011.09,649-70-,601-51-201,36-2-1,7-2-2,20-6-3,23-3-4,8-0-5,2-0-6,35-3-7,15-2-8,6-0-9,10-0-10,12-0-11,15-0-12,30-3-13,23-3-14,16-1-15,3-0-16,7-1-17,32-1-18,21-0-19,13-3-20,22-4-21,3-0-22,7-1-23,10-0-24,15-0-25,7-0-26,16-1-27,2-0-28,9-0-29,7-1-30,1-0-31,4-0-32,35-1-33,4-0-34,19-1-35,4-1-36,6-1-37,10-1-38,6-0-39,4-0-40,47-5-41,0-0-42,0-0-43,6-1-44,8-1-45,9-2-46,6-0-47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48-19-202,,2-1-49,2-2-51,0-0-94,5-0-52,1-1-53,,1-1-54,3-3-55,,,1-0-56,,1-0-57,1-0-58,28-10-59,,0-0-61,3-1-62,,,,0-0-66,,
2011.11,640-70-,592-51-201,36-2-1,7-1-2,19-6-3,23-4-4,8-0-5,2-0-6,34-2-7,16-2-8,6-0-9,10-0-10,12-0-11,15-0-12,30-2-13,23-3-14,15-1-15,3-0-16,7-1-17,30-1-18,21-0-19,12-3-20,22-3-21,3-0-22,7-1-23,10-0-24,14-0-25,6-0-26,16-1-27,2-1-28,9-0-29,7-1-30,1-0-31,4-0-32,35-2-33,4-0-34,19-1-35,4-1-36,6-1-37,9-1-38,6-0-39,3-0-40,47-5-41,0-0-42,1-0-43,6-1-44,8-2-45,8-2-46,6-0-47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48-19-202,,2-1-49,2-2-51,0-0-94,5-0-52,1-1-53,,1-1-54,3-3-55,,,1-0-56,,1-0-57,1-0-58,28-10-59,,0-0-61,3-1-62,,,,0-0-66,,
2012.01,635-70-,587-50-201,35-2-1,7-1-2,20-7-3,23-3-4,8-0-5,2-0-6,34-2-7,15-1-8,6-0-9,10-0-10,12-0-11,15-0-12,30-3-13,21-3-14,15-1-15,3-0-16,7-1-17,28-0-18,20-0-19,12-3-20,21-2-21,3-0-22,7-2-23,10-0-24,14-0-25,6-0-26,16-1-27,2-1-28,9-0-29,7-1-30,1-0-31,4-0-32,37-2-33,4-0-34,20-1-35,4-1-36,6-1-37,8-1-38,6-0-39,3-0-40,47-5-41,0-0-42,1-0-43,6-1-44,8-2-45,8-2-46,6-0-47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48-20-202,,2-1-49,2-2-51,0-0-94,5-0-52,1-1-53,1-0-107,1-1-54,3-3-55,,,1-0-56,,1-0-57,0-0-58,28-10-59,,0-0-61,3-2-62,,,,0-0-66,,
2012.03,661-70-,614-49-201,36-2-1,8-1-2,20-6-3,25-3-4,8-0-5,2-0-6,36-2-7,15-1-8,6-0-9,9-0-10,13-0-11,17-0-12,31-3-13,20-3-14,14-0-15,4-0-16,7-1-17,28-2-18,22-0-19,12-3-20,21-2-21,5-0-22,7-2-23,10-0-24,13-0-25,9-0-26,16-1-27,2-0-28,9-0-29,8-1-30,1-0-31,6-0-32,38-2-33,5-0-34,21-1-35,4-1-36,6-1-37,9-1-38,8-0-39,3-0-40,51-5-41,0-0-42,1-0-43,6-1-44,8-2-45,8-2-46,6-0-47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47-21-202,,2-1-49,2-2-51,0-0-94,5-0-52,1-1-53,1-0-107,1-1-54,3-3-55,,,1-0-56,,1-0-57,0-0-58,27-11-59,,0-0-61,3-2-62,,,,0-0-66,,
2012.05,662-70-,616-52-201,37-2-1,8-1-2,20-7-3,26-3-4,8-0-5,2-0-6,37-2-7,15-1-8,4-0-9,8-0-10,12-0-11,17-0-12,30-3-13,19-3-14,14-0-15,4-0-16,7-1-17,28-2-18,22-0-19,12-3-20,21-2-21,5-0-22,8-2-23,10-0-24,13-0-25,9-0-26,16-2-27,2-1-28,11-0-29,8-1-30,1-0-31,6-0-32,38-2-33,5-0-34,22-0-35,4-1-36,6-1-37,9-1-38,8-0-39,3-0-40,53-6-41,0-0-42,1-0-43,6-1-44,8-2-45,7-2-46,6-0-47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46-18-202,,1-1-49,2-2-51,0-0-94,5-0-52,1-1-53,1-0-107,1-1-54,3-3-55,,,1-0-56,,1-0-57,0-0-58,27-9-59,,0-0-61,3-1-62,,,,0-0-66,,
2012.07,653-70-,608-50-201,37-2-1,8-1-2,19-6-3,26-3-4,7-0-5,2-0-6,37-2-7,15-1-8,4-0-9,8-0-10,12-0-11,17-0-12,30-3-13,19-3-14,14-0-15,4-0-16,7-1-17,29-1-18,22-0-19,12-3-20,20-2-21,5-0-22,8-2-23,10-0-24,13-0-25,8-0-26,16-2-27,2-1-28,11-0-29,7-1-30,1-0-31,5-0-32,37-2-33,5-0-34,22-0-35,4-1-36,6-1-37,9-1-38,8-0-39,3-0-40,51-6-41,0-0-42,1-0-43,6-1-44,8-2-45,7-2-46,6-0-47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45-20-202,,1-1-49,2-2-51,0-0-94,4-0-52,1-1-53,1-0-107,1-1-54,3-3-55,,,1-0-56,,1-0-57,0-0-58,27-11-59,,0-0-61,3-1-62,,,,0-0-66,,
2012.09,651-70-,606-50-201,38-1-1,8-1-2,19-5-3,26-3-4,7-0-5,2-0-6,37-3-7,15-1-8,4-0-9,8-0-10,12-0-11,17-0-12,30-3-13,19-3-14,14-1-15,4-0-16,7-1-17,28-3-18,22-0-19,12-2-20,20-2-21,5-0-22,8-2-23,10-0-24,13-0-25,8-0-26,16-1-27,2-1-28,11-0-29,6-1-30,1-0-31,5-0-32,36-2-33,5-0-34,23-0-35,4-1-36,6-1-37,9-1-38,8-0-39,3-0-40,50-7-41,0-0-42,1-0-43,6-1-44,8-1-45,7-2-46,6-0-47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45-20-202,,1-1-49,2-2-51,0-0-94,4-0-52,1-1-53,1-0-107,1-1-54,3-3-55,,,1-0-56,,1-0-57,0-0-58,27-11-59,,0-0-61,3-1-62,,,,0-0-66,,
2012.11,634-70-,590-52-201,38-2-1,8-1-2,19-6-3,25-3-4,7-0-5,2-0-6,36-3-7,15-1-8,4-0-9,7-0-10,12-0-11,17-0-12,29-3-13,19-3-14,14-1-15,4-0-16,7-1-17,28-2-18,22-0-19,12-2-20,20-2-21,5-0-22,7-2-23,10-0-24,13-0-25,8-0-26,14-2-27,2-1-28,11-0-29,5-1-30,1-0-31,5-0-32,34-2-33,5-0-34,21-0-35,4-1-36,6-1-37,8-1-38,8-0-39,3-0-40,48-6-41,0-0-42,1-0-43,5-1-44,8-1-45,7-2-46,6-1-47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44-18-202,,1-1-49,2-2-51,0-0-94,4-0-52,1-1-53,1-0-107,1-1-54,2-2-55,,,1-0-56,,1-0-57,0-0-58,27-10-59,,0-0-61,3-1-62,,,,0-0-66,,
2013.01,638-70-,593-49-201,37-2-1,7-1-2,19-6-3,25-3-4,7-0-5,2-0-6,38-3-7,14-1-8,4-0-9,7-0-10,13-0-11,17-0-12,31-2-13,19-3-14,14-1-15,4-0-16,7-1-17,27-2-18,23-0-19,12-2-20,20-2-21,5-0-22,7-2-23,10-0-24,13-0-25,8-0-26,14-1-27,2-1-28,10-0-29,5-1-30,2-0-31,5-0-32,33-2-33,5-0-34,20-0-35,4-1-36,6-1-37,8-1-38,10-0-39,3-0-40,48-6-41,1-0-42,1-0-43,5-1-44,9-1-45,7-2-46,5-0-47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45-21-202,,1-1-49,2-2-51,0-0-94,4-0-52,1-1-53,1-0-107,1-1-54,2-2-55,,,1-0-56,,1-0-57,0-0-58,28-13-59,,0-0-61,3-1-62,,,,0-0-66,,
2013.03,651-70-,607-48-201,42-2-1,7-1-2,17-5-3,22-3-4,7-0-5,2-0-6,35-2-7,14-1-8,4-0-9,7-0-10,14-0-11,20-0-12,32-2-13,20-3-14,15-1-15,3-0-16,8-1-17,31-2-18,23-0-19,11-2-20,19-2-21,5-0-22,7-2-23,10-0-24,13-0-25,10-0-26,14-1-27,2-1-28,11-0-29,5-1-30,2-0-31,6-0-32,34-2-33,5-0-34,19-0-35,5-1-36,7-1-37,9-2-38,10-0-39,3-0-40,49-6-41,1-0-42,3-0-43,5-1-44,8-1-45,7-2-46,4-0-47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44-22-202,,1-1-49,2-2-51,0-0-94,3-0-52,1-1-53,1-0-107,1-1-54,2-2-55,,,1-0-56,,1-0-57,0-0-58,28-14-59,,0-0-61,3-1-62,,,,0-0-66,,
2013.05,648-70-,603-49-201,42-2-1,7-1-2,17-4-3,21-4-4,6-0-5,2-0-6,36-3-7,14-1-8,4-0-9,6-0-10,14-0-11,21-0-12,32-3-13,19-2-14,15-1-15,3-0-16,8-2-17,32-3-18,23-0-19,11-2-20,18-1-21,5-0-22,7-2-23,10-0-24,13-0-25,10-0-26,14-1-27,2-1-28,11-0-29,5-1-30,2-0-31,5-0-32,34-2-33,5-0-34,20-0-35,4-1-36,7-1-37,9-2-38,10-0-39,3-0-40,48-5-41,1-0-42,3-0-43,5-1-44,8-1-45,7-2-46,4-0-47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45-21-202,,1-1-49,2-2-51,0-0-94,3-0-52,1-1-53,1-0-107,1-1-54,2-2-55,,,1-0-56,,1-0-57,0-0-58,28-13-59,,0-0-61,3-1-62,,,,1-0-66,,
