Basho,Oguruma,Kagamiyama,Azumazeki,Minezaki,Nakagawa,Izutsu,Takanohana,Kasugayama,Asahiyama,Mihogaseki,Magaki,Hanaregoma,Nishonoseki,Nakamura,Hanakago,Oshima,Tagonoura,Takashima,Kiriyama,Araiso,Isegahama,Hatachiyama,Oshiogawa,Takekuma,Kabutoyama,Wakamatsu,Tatsutagawa,Kise,Kumagatani,Onaruto,Kasugayama,Oyama,Hanakago,Takashima,Magaki,Nakagawa,Tanigawa,Minatogawa,Onogawa,Oitekaze
1988.03,15-0-O Kotokaze--61-,13-2-Y Kashiwado--30-,19-0-S Takamiyama--6-,,,34-5-S Tsurugamine--27-,30-4-Y Wakanohana I--14-Futagoyama,,15-0-K Wakafutase--4-,22-2-O Masuiyama II--47-,30-0-Y Wakanohana II--43-,42-4-O Kaiketsu--18-,16-4-S Kongo--60-,17-0-S Fujizakura--55-,,30-1-O Asahikuni--67-,,,,,18-2-O Kiyokuni--24-,,31-4-O Daikirin--68-,,,11-0-S Fusanishiki--102-,5-0-Y Kagamisato--95-,11-0-M9 Kiyonomori--37-,8-1-M8 Yoshinomine--41-,15-2-S Kotetsuyama--63-,15-1-M1 Onobori--32-,,,,,,,,,
1988.05,17-0-O Kotokaze--61-,15-2-Y Kashiwado--30-,18-0-S Takamiyama--6-,,,30-5-S Tsurugamine--27-,31-4-Y Wakanohana I--14-Futagoyama,,14-1-K Wakafutase--4-,22-2-O Masuiyama II--47-,31-0-Y Wakanohana II--43-,43-5-O Kaiketsu--18-,16-4-S Kongo--60-,18-0-S Fujizakura--55-,,30-1-O Asahikuni--67-,,,,,18-1-O Kiyokuni--24-,,28-4-O Daikirin--68-,,,13-0-S Fusanishiki--102-,4-0-S Aonosato-HT-95-,11-0-M9 Kiyonomori--37-,8-1-M8 Yoshinomine--41-,16-2-S Kotetsuyama--63-,15-1-M1 Onobori--32-,,,,,,,,,
1988.07,19-0-O Kotokaze--61-,13-2-Y Kashiwado--30-,18-0-S Takamiyama--6-,,,30-5-S Tsurugamine--27-,31-4-Y Wakanohana I--14-Futagoyama,,14-1-K Wakafutase--4-,21-2-O Masuiyama II--47-,30-0-Y Wakanohana II--43-,39-5-O Kaiketsu--18-,16-3-S Kongo--60-,18-0-S Fujizakura--55-,,29-2-O Asahikuni--67-,,,,,18-1-O Kiyokuni--24-,,27-4-O Daikirin--68-,,,13-0-S Fusanishiki--102-,5-0-S Aonosato--95-,11-0-M9 Kiyonomori--37-,8-1-M8 Yoshinomine--41-,16-2-S Kotetsuyama--63-,15-1-M1 Onobori--32-,,,,,,,,,
1988.09,19-0-O Kotokaze--61-,13-2-Y Kashiwado--30-,18-0-S Takamiyama--6-,,,30-6-S Tsurugamine--27-,30-4-Y Wakanohana I--14-Futagoyama,,14-1-K Wakafutase--4-,21-2-O Masuiyama II--47-,31-0-Y Wakanohana II--43-,36-4-O Kaiketsu--18-,16-3-S Kongo--60-,18-0-S Fujizakura--55-,,27-2-O Asahikuni--67-,,,,,18-1-O Kiyokuni--24-,,26-4-O Daikirin--68-,,,12-0-S Fusanishiki--102-,4-0-S Aonosato--95-,11-0-M9 Kiyonomori--37-,8-1-M8 Yoshinomine--41-,15-2-S Kotetsuyama--63-,14-1-M1 Onobori--32-,,,,,,,,,
1988.11,16-0-O Kotokaze--61-,12-2-Y Kashiwado--30-,18-0-S Takamiyama--6-,,,30-6-S Tsurugamine--27-,26-4-Y Wakanohana I--14-Futagoyama,,13-1-K Wakafutase--4-,21-2-O Masuiyama II--47-,30-0-Y Wakanohana II--43-,33-5-O Kaiketsu--18-,15-2-S Kongo--60-,17-0-S Fujizakura--55-,,27-3-O Asahikuni--67-,,,,,18-1-O Kiyokuni--24-,,26-4-O Daikirin--68-,,,12-0-S Fusanishiki--102-,4-0-S Aonosato--95-,12-0-M9 Kiyonomori--37-,8-1-M8 Yoshinomine--41-,11-2-S Kotetsuyama--63-,14-1-M1 Onobori--32-,,,,,,,,,
1989.01,16-0-O Kotokaze--61-,10-2-Y Kashiwado--30-,17-0-S Takamiyama--6-,3-0-M2 Misugiiso-HB-50-,,30-6-S Tsurugamine--27-,24-4-Y Wakanohana I--14-Futagoyama,,13-1-K Wakafutase--4-,20-2-O Masuiyama II--47-,29-0-Y Wakanohana II--43-,30-4-O Kaiketsu--18-,15-2-S Kongo--60-,18-0-S Fujizakura--55-,,24-4-O Asahikuni--67-,,,,,17-1-O Kiyokuni--24-,,27-4-O Daikirin--68-,,,13-0-S Fusanishiki--102-,6-1-S Aonosato--95-,11-0-M9 Kiyonomori--37-,8-1-M8 Yoshinomine--41-,11-2-S Kotetsuyama--63-,14-1-M1 Onobori--32-,,,,,,,,,
1989.03,16-0-O Kotokaze--61-,12-2-Y Kashiwado--30-,20-0-S Takamiyama--6-,3-0-M2 Misugiiso--50-,,34-6-S Tsurugamine--27-,21-3-Y Wakanohana I--14-Futagoyama,,15-1-K Wakafutase--4-,22-2-O Masuiyama II--47-,33-0-Y Wakanohana II--43-,32-5-O Kaiketsu--18-,15-2-S Kongo--60-,16-0-S Fujizakura--55-,,24-4-O Asahikuni--67-,,,,,17-1-O Kiyokuni--24-,,29-4-O Daikirin--68-,,,14-0-S Fusanishiki--102-,10-0-S Aonosato--95-,11-0-M9 Kiyonomori--37-,8-1-M8 Yoshinomine--41-,13-2-S Kotetsuyama--63-,13-1-M1 Onobori--32-,,,,,,,,,
1989.05,17-0-O Kotokaze--61-,11-2-Y Kashiwado--30-,18-0-S Takamiyama--6-,3-0-M2 Misugiiso--50-,,33-6-S Tsurugamine--27-,20-3-Y Wakanohana I--14-Futagoyama,,15-1-K Wakafutase--4-,22-2-O Masuiyama II--47-,32-0-Y Wakanohana II--43-,32-5-O Kaiketsu--18-,15-2-S Kongo--60-,14-0-S Fujizakura--55-,,24-4-O Asahikuni--67-,,,,,16-1-O Kiyokuni--24-,,29-4-O Daikirin--68-,,1-0-M1 Daiyu-HB-29-,11-0-S Fusanishiki--102-,11-0-S Aonosato--95-,11-0-M9 Kiyonomori--37-,8-1-M8 Yoshinomine--41-,13-2-S Kotetsuyama--63-,13-1-M1 Onobori--32-,,,,,,,,,
1989.07,17-0-O Kotokaze--61-,11-2-Y Kashiwado--30-,17-0-S Takamiyama--6-,3-0-M2 Misugiiso--50-,,33-6-S Tsurugamine--27-,20-3-Y Wakanohana I--14-Futagoyama,,15-0-K Wakafutase--4-,22-2-O Masuiyama II--47-,32-0-Y Wakanohana II--43-,32-5-O Kaiketsu--18-,15-1-S Kongo--60-,14-0-S Fujizakura--55-,,23-4-O Asahikuni--67-,,,,,14-1-O Kiyokuni--24-,,28-4-O Daikirin--68-,,1-0-M1 Daiyu--29-,11-0-S Fusanishiki--102-,11-0-S Aonosato--95-,11-0-M9 Kiyonomori--37-,8-1-M8 Yoshinomine--41-,13-2-S Kotetsuyama--63-,13-1-M1 Onobori--32-,,,,,,,,,
1989.09,17-0-O Kotokaze--61-,11-2-Y Kashiwado--30-,16-0-S Takamiyama--6-,3-0-M2 Misugiiso--50-,,33-6-S Tsurugamine--27-,20-3-Y Wakanohana I--14-Futagoyama,,15-0-K Wakafutase--4-,22-2-O Masuiyama II--47-,30-0-Y Wakanohana II--43-,30-4-O Kaiketsu--18-,15-1-S Kongo--60-,14-0-S Fujizakura--55-,,22-4-O Asahikuni--67-,,,,,14-1-O Kiyokuni--24-,,28-4-O Daikirin--68-,,1-0-M1 Daiyu--29-,11-0-S Fusanishiki--102-,11-1-S Aonosato--95-,11-0-M9 Kiyonomori--37-,8-1-M8 Yoshinomine--41-,13-2-S Kotetsuyama--63-,12-1-M1 Onobori--32-,,,,,,,,,
1989.11,16-0-O Kotokaze--61-,11-2-Y Kashiwado--30-,15-0-S Takamiyama--6-,3-0-M2 Misugiiso--50-,,33-6-S Tsurugamine--27-,19-3-Y Wakanohana I--14-Futagoyama,,15-0-K Wakafutase--4-,21-2-O Masuiyama II--47-,31-0-Y Wakanohana II--43-,29-4-O Kaiketsu--18-,15-1-S Kongo--60-,14-0-S Fujizakura--55-,,22-4-O Asahikuni--67-,,,,,11-1-O Kiyokuni--24-,,26-4-O Daikirin--68-,,1-0-M1 Daiyu--29-,10-0-S Fusanishiki--102-,11-1-S Aonosato--95-,11-0-M9 Kiyonomori--37-,8-1-M8 Yoshinomine--41-,13-2-S Kotetsuyama--63-,12-1-M1 Onobori--32-,,,,,,,,,
1990.01,16-0-O Kotokaze--61-,11-2-Y Kashiwado--30-,13-0-S Takamiyama--6-,3-0-M2 Misugiiso--50-,,33-6-S Tsurugamine--27-,17-3-Y Wakanohana I--14-Futagoyama,,15-0-K Wakafutase--4-,21-2-O Masuiyama II--47-,30-0-Y Wakanohana II--43-,28-4-O Kaiketsu--18-,15-1-S Kongo--60-,14-0-S Fujizakura--55-,,21-4-O Asahikuni--67-,,,,,11-1-O Kiyokuni--24-,,27-4-O Daikirin--68-,,1-0-M1 Daiyu--29-,10-0-S Fusanishiki--102-,11-1-S Aonosato--95-,11-0-M9 Kiyonomori--37-,8-1-M8 Yoshinomine--41-,14-2-S Kotetsuyama--63-,12-1-M1 Onobori--32-,,,,,,,,,
1990.03,17-0-O Kotokaze--61-,11-2-Y Kashiwado--30-,15-1-S Takamiyama--6-,3-0-M2 Misugiiso--50-,,36-6-S Tsurugamine--27-,15-3-Y Wakanohana I--14-Futagoyama,,14-0-K Wakafutase--4-,21-1-O Masuiyama II--47-,35-0-Y Wakanohana II--43-,27-4-O Kaiketsu--18-,15-1-S Kongo--60-,19-0-S Fujizakura--55-,,21-4-O Asahikuni--67-,,,,,11-1-O Kiyokuni--24-,,29-4-O Daikirin--68-,,3-0-M1 Daiyu--29-,11-0-O Asashio-HT-102-,12-0-S Aonosato--95-,12-0-M9 Kiyonomori--37-,10-1-M8 Yoshinomine--41-,16-2-S Kotetsuyama--63-,11-1-M1 Onobori--32-,,,,,,,,,
1990.05,18-0-O Kotokaze--61-,11-2-Y Kashiwado--30-,15-1-S Takamiyama--6-,5-0-M2 Misugiiso--50-,,35-6-S Tsurugamine--27-,15-3-Y Wakanohana I--14-Futagoyama,,15-0-K Wakafutase--4-,20-1-O Masuiyama II--47-,35-0-Y Wakanohana II--43-,28-4-O Kaiketsu--18-,15-1-S Kongo--60-,19-0-S Fujizakura--55-,,23-4-O Asahikuni--67-,,,,,12-1-O Kiyokuni--24-,,29-4-O Daikirin--68-,,3-0-M1 Daiyu--29-,11-0-O Asashio--102-,12-0-S Aonosato--95-,12-0-M9 Kiyonomori--37-,10-1-M8 Yoshinomine--41-,17-2-S Kotetsuyama--63-,10-1-M1 Onobori--32-,,,,,,,,,
1990.07,17-0-O Kotokaze--61-,11-2-Y Kashiwado--30-,14-1-S Takamiyama--6-,5-0-M2 Misugiiso--50-,,35-5-S Tsurugamine--27-,15-3-Y Wakanohana I--14-Futagoyama,,14-0-K Wakafutase--4-,19-1-O Masuiyama II--47-,34-0-Y Wakanohana II--43-,26-3-O Kaiketsu--18-,14-1-S Kongo--60-,20-0-S Fujizakura--55-,,22-4-O Asahikuni--67-,,,,,10-1-O Kiyokuni--24-,,29-4-O Daikirin--68-,,2-0-M1 Daiyu--29-,9-0-O Asashio--102-,12-0-S Aonosato--95-,11-0-M9 Kiyonomori--37-,10-2-M8 Yoshinomine--41-,16-2-S Kotetsuyama--63-,9-1-M1 Onobori-HS-32-,,,,,,,,,
1990.09,17-0-O Kotokaze--61-,10-2-Y Kashiwado--30-,14-1-S Takamiyama--6-,5-0-M2 Misugiiso--50-,,35-5-S Tsurugamine--27-,15-3-Y Wakanohana I--14-Futagoyama,,14-0-K Wakafutase--4-,21-1-O Masuiyama II--47-,34-0-Y Wakanohana II--43-,22-2-O Kaiketsu--18-,13-1-S Kongo--60-,20-0-S Fujizakura--55-,,21-4-O Asahikuni--67-,,,,,10-1-O Kiyokuni--24-,,28-3-O Daikirin--68-,,2-0-M1 Daiyu--29-,9-0-O Asashio--102-,11-0-S Aonosato--95-,11-0-M9 Kiyonomori--37-,10-2-M8 Yoshinomine--41-,15-1-S Kotetsuyama--63-,,,,,,,,,,
1990.11,17-0-O Kotokaze--61-,10-2-Y Kashiwado--30-,14-1-S Takamiyama--6-,7-0-M2 Misugiiso--50-,,35-5-S Tsurugamine--27-,15-4-Y Wakanohana I--14-Futagoyama,,14-0-K Wakafutase--4-,21-0-O Masuiyama II--47-,35-0-Y Wakanohana II--43-,20-2-O Kaiketsu--18-,12-1-S Kongo--60-,19-0-S Fujizakura--55-,,21-4-O Asahikuni--67-,,,,,10-1-O Kiyokuni--24-,,25-3-O Daikirin--68-,,2-0-M1 Daiyu--29-,10-0-O Asashio--102-,11-0-S Aonosato--95-,10-0-M9 Kiyonomori--37-,10-2-M8 Yoshinomine--41-,14-1-S Kotetsuyama--63-,,,,,,,,,,
1991.01,19-0-O Kotokaze--61-,10-2-Y Kashiwado--30-,14-1-S Takamiyama--6-,6-0-M2 Misugiiso--50-,,32-5-S Tsurugamine--27-,15-4-Y Wakanohana I--14-Futagoyama,,13-0-K Wakafutase--4-,21-0-O Masuiyama II--47-,35-0-Y Wakanohana II--43-,20-2-O Kaiketsu--18-,12-1-S Kongo--60-,19-0-S Fujizakura--55-,,21-4-O Asahikuni--67-,,,,,10-1-O Kiyokuni--24-,,25-3-O Daikirin--68-,,2-0-M1 Daiyu--29-,10-0-O Asashio--102-,11-0-S Aonosato--95-,10-0-M9 Kiyonomori--37-,10-1-M8 Yoshinomine--41-,14-1-S Kotetsuyama--63-,,,,,,,,,,
1991.03,20-0-O Kotokaze--61-,10-2-Y Kashiwado--30-,14-1-S Takamiyama--6-,7-0-M2 Misugiiso--50-,,32-5-S Tsurugamine--27-,16-4-Y Wakanohana I--14-Futagoyama,,12-0-K Wakafutase--4-,22-0-O Masuiyama II--47-,38-0-Y Wakanohana II--43-,24-2-O Kaiketsu--18-,12-1-S Kongo--60-,20-0-S Fujizakura--55-,,24-4-O Asahikuni--67-,,,,,10-1-O Kiyokuni--24-,,23-3-O Daikirin--68-,,4-0-M1 Daiyu--29-,16-0-O Asashio--102-,13-0-S Aonosato--95-,10-0-M9 Kiyonomori--37-,9-1-M8 Yoshinomine--41-,15-1-S Kotetsuyama--63-,,,,,,,,,,
1991.05,20-0-O Kotokaze--61-,10-2-Y Kashiwado--30-,15-1-S Takamiyama--6-,7-0-M2 Misugiiso--50-,,33-5-S Tsurugamine--27-,16-5-Y Wakanohana I--14-Futagoyama,,12-0-K Wakafutase--4-,22-0-O Masuiyama II--47-,37-0-Y Wakanohana II--43-,24-3-O Kaiketsu--18-,11-1-S Kongo--60-,20-0-S Fujizakura--55-,,24-4-O Asahikuni--67-,,,,,10-1-O Kiyokuni--24-,,24-2-O Daikirin--68-,,4-0-M1 Daiyu--29-,17-0-O Asashio--102-,13-0-S Aonosato--95-,10-0-M9 Kiyonomori--37-,7-1-M8 Yoshinomine--41-,15-1-S Kotetsuyama--63-,,,,,,,,,,
1991.07,19-0-O Kotokaze--61-,10-1-Y Kashiwado--30-,15-1-S Takamiyama--6-,6-0-M2 Misugiiso--50-,,31-5-S Tsurugamine--27-,15-4-Y Wakanohana I--14-Futagoyama,,11-0-K Wakafutase--4-,22-0-O Masuiyama II--47-,37-0-Y Wakanohana II--43-,24-3-O Kaiketsu--18-,11-1-S Kongo--60-,19-0-S Fujizakura--55-,,21-4-O Asahikuni--67-,,,,,7-1-O Kiyokuni--24-,,24-2-O Daikirin--68-,,4-0-M1 Daiyu--29-,15-0-O Asashio--102-,13-0-S Aonosato--95-,10-0-M9 Kiyonomori--37-,7-1-M8 Yoshinomine--41-,15-1-S Kotetsuyama--63-,,,,,,,,,,
1991.09,19-0-O Kotokaze--61-,10-1-Y Kashiwado--30-,15-1-S Takamiyama--6-,7-0-M2 Misugiiso--50-,,31-5-S Tsurugamine--27-,15-4-Y Wakanohana I--14-Futagoyama,,9-0-K Wakafutase--4-,21-0-O Masuiyama II--47-,37-0-Y Wakanohana II--43-,24-1-O Kaiketsu--18-,11-1-S Kongo--60-,19-0-S Fujizakura--55-,,21-4-O Asahikuni--67-,,,,,7-1-O Kiyokuni--24-,,24-3-O Daikirin--68-,,4-0-M1 Daiyu--29-,15-0-O Asashio--102-,13-0-S Aonosato--95-,10-0-M9 Kiyonomori--37-,7-0-M8 Yoshinomine--41-,15-1-S Kotetsuyama--63-,,,,,,,,,,
1991.11,19-0-O Kotokaze--61-,10-1-Y Kashiwado--30-,15-1-S Takamiyama--6-,7-0-M2 Misugiiso--50-,,29-4-S Tsurugamine--27-,14-3-Y Wakanohana I--14-Futagoyama,,8-0-K Wakafutase--4-,21-1-O Masuiyama II--47-,39-0-Y Wakanohana II--43-,21-1-O Kaiketsu--18-,8-1-S Kongo--60-,19-0-S Fujizakura--55-,,19-4-O Asahikuni--67-,,,,,8-1-O Kiyokuni--24-,,22-3-O Daikirin--68-,,4-0-M1 Daiyu--29-,16-0-O Asashio--102-,12-0-S Aonosato--95-,10-0-M9 Kiyonomori--37-,8-0-M8 Yoshinomine--41-,8-0-S Kotetsuyama--63-,,,,,,,,,,
1992.01,17-0-O Kotokaze--61-,10-1-Y Kashiwado--30-,14-1-S Takamiyama--6-,7-0-M2 Misugiiso--50-,,29-4-S Tsurugamine--27-,15-4-Y Wakanohana I--14-Futagoyama,,8-0-K Wakafutase--4-,24-0-O Masuiyama II--47-,40-0-Y Wakanohana II--43-,21-1-O Kaiketsu--18-,9-1-S Kongo--60-,19-0-S Fujizakura--55-,,19-4-O Asahikuni--67-,,,,,8-1-O Kiyokuni--24-,,22-3-O Daikirin--68-,,4-0-M1 Daiyu--29-,16-0-O Asashio--102-,11-0-S Aonosato--95-,10-0-M9 Kiyonomori--37-,8-1-M8 Yoshinomine--41-,8-0-S Kotetsuyama--63-,,,,,,,,,,
1992.03,22-0-O Kotokaze--61-,10-1-Y Kashiwado--30-,14-1-S Takamiyama--6-,8-0-M2 Misugiiso--50-,,32-4-S Tsurugamine--27-,20-4-Y Wakanohana I--14-Futagoyama,,8-0-K Wakafutase--4-,25-0-O Masuiyama II--47-,40-0-Y Wakanohana II--43-,25-1-O Kaiketsu--18-,11-1-S Kongo--60-,25-0-S Fujizakura--55-,,24-3-O Asahikuni--67-,,,,,8-1-O Kiyokuni--24-,,24-4-O Daikirin--68-,,4-0-M1 Daiyu--29-,21-0-O Asashio--102-,11-0-S Aonosato--95-,12-0-M9 Kiyonomori--37-,8-0-M8 Yoshinomine--41-,9-0-S Kotetsuyama--63-,,,,,,,,,,
1992.05,22-0-O Kotokaze--61-,10-1-Y Kashiwado--30-,14-1-S Takamiyama--6-,8-0-M2 Misugiiso--50-,,32-3-S Tsurugamine--27-,20-4-Y Wakanohana I--14-Futagoyama,,7-1-K Wakafutase--4-,25-0-O Masuiyama II--47-,40-0-Y Wakanohana II--43-,25-1-O Kaiketsu--18-,12-1-S Kongo--60-,26-0-S Fujizakura--55-,,24-3-O Asahikuni--67-,,,,,7-1-O Kiyokuni--24-,,26-3-O Daikirin--68-,,3-0-M1 Daiyu--29-,23-0-O Asashio--102-,11-0-S Aonosato--95-,12-0-M9 Kiyonomori--37-,8-0-M8 Yoshinomine--41-,9-0-S Kotetsuyama--63-,,,,,,,,,,
1992.07,22-0-O Kotokaze--61-,9-1-Y Kashiwado--30-,14-1-S Takamiyama--6-,7-0-M2 Misugiiso--50-,,30-4-S Tsurugamine--27-,19-4-Y Wakanohana I--14-Futagoyama,,6-0-K Wakafutase--4-,24-1-O Masuiyama II--47-,40-1-Y Wakanohana II--43-,25-1-O Kaiketsu--18-,12-1-S Kongo--60-,24-0-S Fujizakura--55-,,24-3-O Asahikuni--67-,,,,,7-1-O Kiyokuni--24-,,24-3-O Daikirin--68-,,3-0-M1 Daiyu--29-,23-0-O Asashio--102-,10-0-S Aonosato--95-,11-0-M9 Kiyonomori--37-,7-1-M8 Yoshinomine--41-,8-0-S Kotetsuyama--63-,,,,,,,,,,
1992.09,22-0-O Kotokaze--61-,10-1-Y Kashiwado--30-,14-1-S Takamiyama--6-,7-0-M2 Misugiiso--50-,,30-3-S Tsurugamine--27-,18-4-Y Wakanohana I--14-Futagoyama,,7-0-K Wakafutase--4-,22-2-O Masuiyama II--47-,40-1-Y Wakanohana II--43-,24-1-O Kaiketsu--18-,12-1-S Kongo--60-,24-0-S Fujizakura--55-,,23-3-O Asahikuni--67-,,,,,6-0-O Kiyokuni--24-,,25-3-O Daikirin--68-,,3-0-M1 Daiyu--29-,23-0-O Asashio--102-,10-0-S Aonosato--95-,11-0-M9 Kiyonomori--37-,7-1-M8 Yoshinomine--41-,8-0-S Kotetsuyama--63-,,,,,,,,,,
1992.11,22-0-O Kotokaze--61-,10-1-Y Kashiwado--30-,14-1-S Takamiyama--6-,7-0-M2 Misugiiso--50-,,28-2-S Tsurugamine--27-,15-4-Y Wakanohana I--14-Futagoyama,,6-0-K Wakafutase--4-,22-2-O Masuiyama II--47-,37-2-Y Wakanohana II--43-,23-2-O Kaiketsu--18-,11-1-S Kongo--60-,23-0-S Fujizakura--55-,4-0-S Daijuyama-HB-17-,24-3-O Asahikuni--67-,,,,,6-0-O Kiyokuni--24-,,25-2-O Daikirin--68-,,4-0-M1 Daiyu--29-,22-0-O Asashio--102-,11-0-S Aonosato--95-,11-0-M9 Kiyonomori--37-,7-1-M8 Yoshinomine--41-,8-0-S Kotetsuyama--63-,,,,,,,,,,
1993.01,20-0-O Kotokaze--61-,9-1-Y Kashiwado--30-,15-1-S Takamiyama--6-,8-0-M2 Misugiiso--50-,,28-2-S Tsurugamine--27-,14-4-Y Wakanohana I--14-Futagoyama,,6-0-K Wakafutase--4-,23-2-O Masuiyama II--47-,35-1-Y Wakanohana II--43-,22-2-O Kaiketsu--18-,11-1-S Kongo--60-,24-0-S Fujizakura--55-,4-0-S Daijuyama--17-,22-3-O Asahikuni--67-,,,,,6-0-O Kiyokuni--24-,,25-2-O Daikirin--68-,,4-0-M1 Daiyu--29-,23-2-O Asashio--102-,11-0-S Aonosato--95-,10-0-M9 Kiyonomori--37-,7-1-M8 Yoshinomine--41-,8-0-S Kotetsuyama--63-,,,,,,,,,,
1993.03,20-0-O Kotokaze--61-,9-1-Y Kashiwado--30-,18-1-S Takamiyama--6-,9-0-M2 Misugiiso--50-,,31-2-S Tsurugamine--27-,58-10-O Takanohana-HT-14-Futagoyama,,7-0-K Wakafutase--4-,21-3-O Masuiyama II--47-,36-1-Y Wakanohana II--43-,25-2-O Kaiketsu--18-,13-1-S Kongo--60-,30-0-S Fujizakura--55-,8-0-S Daijuyama--17-,23-3-O Asahikuni--67-,,,,,5-0-O Kiyokuni--24-,,29-2-O Daikirin--68-,,4-0-M1 Daiyu--29-,26-3-O Asashio--102-,14-0-S Aonosato--95-,10-0-M9 Kiyonomori--37-,7-0-M8 Yoshinomine--41-,8-0-S Kotetsuyama--63-,,,,,,,,,,
1993.05,20-0-O Kotokaze--61-,8-1-Y Kashiwado--30-,18-1-S Takamiyama--6-,9-0-M2 Misugiiso--50-,,30-2-S Tsurugamine--27-,56-10-O Takanohana--14-Futagoyama,,7-0-K Wakafutase--4-,22-2-O Masuiyama II--47-,35-0-Y Wakanohana II--43-,25-2-O Kaiketsu--18-,12-1-S Kongo--60-,30-0-S Fujizakura--55-,10-0-S Daijuyama--17-,23-3-O Asahikuni--67-,,,,,5-0-O Kiyokuni--24-,,29-3-O Daikirin--68-,,4-0-M1 Daiyu--29-,28-3-O Asashio--102-,14-1-S Aonosato--95-,8-0-M9 Kiyonomori--37-,7-0-M8 Yoshinomine--41-,9-0-S Kotetsuyama--63-,,,,,,,,,,
1993.07,21-0-O Kotokaze--61-,8-2-Y Kashiwado--30-,18-1-S Takamiyama--6-,9-0-M2 Misugiiso--50-,,31-2-S Tsurugamine--27-,54-10-O Takanohana--14-Futagoyama,,7-0-K Wakafutase--4-,22-2-O Masuiyama II--47-,34-0-Y Wakanohana II--43-,24-2-O Kaiketsu--18-,9-1-S Kongo--60-,29-0-S Fujizakura--55-,10-0-S Daijuyama--17-,21-3-O Asahikuni--67-,,,,2-0-K Futagodake-HB-2-,5-0-O Kiyokuni--24-,,29-3-O Daikirin--68-,,5-0-M1 Daiyu--29-,26-1-O Asashio--102-,13-0-S Aonosato--95-,7-0-M9 Kiyonomori--37-,6-0-M8 Yoshinomine--41-,5-0-S Kotetsuyama--63-,,,,,,,,,,
1993.09,21-0-O Kotokaze--61-,8-2-Y Kashiwado--30-,18-1-S Takamiyama--6-,9-0-M2 Misugiiso--50-,,31-2-S Tsurugamine--27-,51-10-O Takanohana--14-Futagoyama,,7-0-K Wakafutase--4-,22-2-O Masuiyama II--47-,34-0-Y Wakanohana II--43-,24-1-O Kaiketsu--18-,9-1-S Kongo--60-,29-0-S Fujizakura--55-,11-0-S Daijuyama--17-,21-3-O Asahikuni--67-,,,,2-0-K Futagodake--2-,5-1-O Kiyokuni--24-,,29-3-O Daikirin--68-,,5-0-M1 Daiyu--29-,26-1-O Asashio--102-,13-0-S Aonosato--95-,7-0-M9 Kiyonomori--37-,6-0-M8 Yoshinomine--41-,5-0-S Kotetsuyama--63-,,,,,,,,,,
1993.11,21-0-O Kotokaze--61-,7-2-Y Kashiwado--30-,18-1-S Takamiyama--6-,9-0-M2 Misugiiso--50-,,31-2-S Tsurugamine--27-,52-10-O Takanohana--14-Futagoyama,,7-0-K Wakafutase--4-,21-2-O Masuiyama II--47-,30-0-Y Wakanohana II--43-,22-1-O Kaiketsu--18-,9-1-S Kongo--60-,26-0-S Fujizakura--55-,11-0-S Daijuyama--17-,18-4-O Asahikuni--67-,,3-0-S Koboyama-HB-86-,,3-0-K Futagodake--2-,5-1-O Kiyokuni--24-,,26-3-O Daikirin--68-,,5-0-M1 Daiyu--29-,23-1-O Asashio--102-,12-1-S Aonosato--95-,7-0-M9 Kiyonomori--37-,5-0-M8 Yoshinomine--41-,5-0-S Kotetsuyama--63-,,,,,,,,,,
1994.01,22-0-O Kotokaze--61-,7-2-Y Kashiwado--30-,17-1-S Takamiyama--6-,9-0-M2 Misugiiso--50-,,31-2-S Tsurugamine--27-,52-10-O Takanohana--14-Futagoyama,,7-0-K Wakafutase--4-,22-2-O Masuiyama II--47-,29-0-Y Wakanohana II--43-,22-1-O Kaiketsu--18-,9-1-S Kongo--60-,26-0-S Fujizakura--55-,12-0-S Daijuyama--17-,18-4-O Asahikuni--67-,,3-0-S Koboyama--86-,,3-0-K Futagodake--2-,6-0-O Kiyokuni--24-,,26-3-O Daikirin--68-,,5-0-M1 Daiyu--29-,23-1-O Asashio--102-,12-1-S Aonosato--95-,8-0-M9 Kiyonomori--37-,5-0-M8 Yoshinomine--41-,5-0-S Kotetsuyama--63-,,,,,,,,,,
1994.03,25-0-O Kotokaze--61-,7-1-Y Kashiwado--30-,20-1-S Takamiyama--6-,9-0-M2 Misugiiso--50-,,33-2-S Tsurugamine--27-,55-10-O Takanohana--14-Futagoyama,,8-1-K Wakafutase--4-,27-2-O Masuiyama II--47-,34-0-Y Wakanohana II--43-,25-0-O Kaiketsu--18-,10-1-S Kongo--60-,30-0-S Fujizakura--55-,13-0-S Daijuyama--17-,24-4-O Asahikuni--67-,,4-0-S Koboyama--86-,,2-0-K Futagodake--2-,6-0-O Kiyokuni--24-,,27-3-O Daikirin--68-,,6-0-M1 Daiyu--29-,25-1-O Asashio--102-,12-1-S Aonosato--95-,10-0-M9 Kiyonomori--37-,5-0-M8 Yoshinomine--41-,5-0-S Kotetsuyama--63-,,,,,,,,,,
